chrom	start	end	name	idx	length	mid	cis	trans	peak	bias
V	13676964	13677463	V:13676964-13677463	26269	499	13677213	1	0	False	1.0
V	13677474	13677973	V:13677474-13677973	26270	499	13677723	2	0	True	1.0
V	13677984	13678483	V:13677984-13678483	26271	499	13678233	1	0	False	1.0
V	13682890	13683389	V:13682890-13683389	26280	499	13683139	1	0	False	1.0
V	13683427	13683926	V:13683427-13683926	26281	499	13683676	1	0	False	1.0
V	13686458	13686957	V:13686458-13686957	26286	499	13686707	1	0	False	1.0
V	13690862	13691361	V:13690862-13691361	26292	499	13691111	1	0	False	1.0
V	13693367	13693866	V:13693367-13693866	26297	499	13693616	1	0	False	1.0
V	13693868	13694367	V:13693868-13694367	26298	499	13694117	1	0	False	1.0
V	13699880	13700379	V:13699880-13700379	26310	499	13700129	1	0	False	1.0
V	13703387	13703886	V:13703387-13703886	26317	499	13703636	1	0	False	1.0
V	13709792	13710291	V:13709792-13710291	26329	499	13710041	1	0	False	1.0
V	13714346	13714845	V:13714346-13714845	26338	499	13714595	1	0	False	1.0
V	13714852	13715351	V:13714852-13715351	26339	499	13715101	1	0	False	1.0
V	13719064	13719563	V:13719064-13719563	26347	499	13719313	1	0	False	1.0
V	13719575	13720074	V:13719575-13720074	26348	499	13719824	1	0	False	1.0
V	13720086	13720585	V:13720086-13720585	26349	499	13720335	1	0	False	1.0
V	13720597	13721096	V:13720597-13721096	26350	499	13720846	1	0	False	1.0
V	13726202	13726701	V:13726202-13726701	26361	499	13726451	1	0	False	1.0
V	13728202	13728701	V:13728202-13728701	26365	499	13728451	1	0	False	1.0
V	13729202	13729683	V:13729202-13729683	26367	481	13729442	1	0	False	1.0
V	13729684	13730183	V:13729684-13730183	26368	499	13729933	1	0	False	1.0
V	13732241	13732740	V:13732241-13732740	26373	499	13732490	1	0	False	1.0
V	13732764	13733263	V:13732764-13733263	26374	499	13733013	1	0	False	1.0
V	13738231	13738730	V:13738231-13738730	26384	499	13738480	1	0	False	1.0
V	13746557	13747056	V:13746557-13747056	26400	499	13746806	1	0	False	1.0
V	13753247	13753746	V:13753247-13753746	26413	499	13753496	1	0	False	1.0
V	13753752	13754251	V:13753752-13754251	26414	499	13754001	1	0	False	1.0
V	13754858	13755357	V:13754858-13755357	26416	499	13755107	2	0	True	1.0
V	13758332	13758831	V:13758332-13758831	26423	499	13758581	1	0	False	1.0
V	13760882	13761381	V:13760882-13761381	26428	499	13761131	1	0	False	1.0
V	13762947	13763446	V:13762947-13763446	26432	499	13763196	1	0	False	1.0
V	13764101	13764600	V:13764101-13764600	26434	499	13764350	2	0	True	1.0
V	13765795	13766294	V:13765795-13766294	26437	499	13766044	1	0	False	1.0
V	13768375	13768804	V:13768375-13768804	26442	429	13768589	1	0	False	1.0
V	13768891	13769390	V:13768891-13769390	26443	499	13769140	1	0	False	1.0
V	13769446	13769945	V:13769446-13769945	26444	499	13769695	1	0	False	1.0
V	13777285	13777784	V:13777285-13777784	26458	499	13777534	1	0	False	1.0
V	13785115	13785614	V:13785115-13785614	26472	499	13785364	1	0	False	1.0
V	13787902	13788358	V:13787902-13788358	26477	456	13788130	1	0	False	1.0
V	13788836	13789319	V:13788836-13789319	26479	483	13789077	1	0	False	1.0
V	13789924	13790423	V:13789924-13790423	26481	499	13790173	1	0	False	1.0
V	13792959	13793458	V:13792959-13793458	26487	499	13793208	1	0	False	1.0
V	13795141	13795640	V:13795141-13795640	26491	499	13795390	2	0	True	1.0
V	13797225	13797724	V:13797225-13797724	26495	499	13797474	1	0	False	1.0
V	13797729	13798228	V:13797729-13798228	26496	499	13797978	1	0	False	1.0
V	13799241	13799740	V:13799241-13799740	26499	499	13799490	1	0	False	1.0
V	13800753	13801252	V:13800753-13801252	26502	499	13801002	1	0	False	1.0
V	13804277	13804750	V:13804277-13804750	26509	473	13804513	1	0	False	1.0
V	13804751	13805250	V:13804751-13805250	26510	499	13805000	1	0	False	1.0
V	13805251	13805750	V:13805251-13805750	26511	499	13805500	1	0	False	1.0
V	13805751	13806250	V:13805751-13806250	26512	499	13806000	1	0	False	1.0
V	13806251	13806750	V:13806251-13806750	26513	499	13806500	1	0	False	1.0
V	13807225	13807724	V:13807225-13807724	26515	499	13807474	1	0	False	1.0
V	13809008	13809507	V:13809008-13809507	26518	499	13809257	1	0	False	1.0
V	13809684	13810183	V:13809684-13810183	26519	499	13809933	1	0	False	1.0
V	13813754	13814253	V:13813754-13814253	26527	499	13814003	1	0	False	1.0
V	13814754	13815253	V:13814754-13815253	26529	499	13815003	1	0	False	1.0
V	13819848	13820347	V:13819848-13820347	26539	499	13820097	2	1	True	1.0
V	13820348	13820847	V:13820348-13820847	26540	499	13820597	1	0	False	1.0
V	13821348	13821847	V:13821348-13821847	26542	499	13821597	1	0	False	1.0
V	13824348	13824847	V:13824348-13824847	26548	499	13824597	1	0	False	1.0
V	13824848	13825347	V:13824848-13825347	26549	499	13825097	1	0	False	1.0
V	13825348	13825847	V:13825348-13825847	26550	499	13825597	1	0	False	1.0
V	13828839	13829338	V:13828839-13829338	26557	499	13829088	1	0	False	1.0
V	13829339	13829838	V:13829339-13829838	26558	499	13829588	1	0	False	1.0
V	13830339	13830838	V:13830339-13830838	26560	499	13830588	1	0	False	1.0
V	13833839	13834338	V:13833839-13834338	26567	499	13834088	2	0	True	1.0
V	13834339	13834838	V:13834339-13834838	26568	499	13834588	1	0	False	1.0
V	13835339	13835838	V:13835339-13835838	26570	499	13835588	2	0	True	1.0
V	13835839	13836338	V:13835839-13836338	26571	499	13836088	1	0	False	1.0
V	13839833	13840332	V:13839833-13840332	26579	499	13840082	2	0	True	1.0
V	13843378	13843877	V:13843378-13843877	26586	499	13843627	1	0	False	1.0
V	13848911	13849410	V:13848911-13849410	26597	499	13849160	1	0	False	1.0
V	13852432	13852931	V:13852432-13852931	26604	499	13852681	1	0	False	1.0
V	13852952	13853451	V:13852952-13853451	26605	499	13853201	1	0	False	1.0
V	13857307	13857806	V:13857307-13857806	26613	499	13857556	1	0	False	1.0
V	13860343	13860842	V:13860343-13860842	26619	499	13860592	2	0	True	1.0
V	13862873	13863372	V:13862873-13863372	26624	499	13863122	1	0	False	1.0
V	13863379	13863878	V:13863379-13863878	26625	499	13863628	1	0	False	1.0
V	13865592	13866091	V:13865592-13866091	26629	499	13865841	1	0	False	1.0
V	13866289	13866788	V:13866289-13866788	26630	499	13866538	1	0	False	1.0
V	13866812	13867311	V:13866812-13867311	26631	499	13867061	1	0	False	1.0
V	13867358	13867857	V:13867358-13867857	26632	499	13867607	1	0	False	1.0
V	13867904	13868403	V:13867904-13868403	26633	499	13868153	1	0	False	1.0
V	13868996	13869495	V:13868996-13869495	26635	499	13869245	2	0	True	1.0
V	13871191	13871690	V:13871191-13871690	26639	499	13871440	1	0	False	1.0
V	13873608	13873939	V:13873608-13873939	26644	331	13873773	1	0	False	1.0
V	13873940	13874326	V:13873940-13874326	26645	386	13874133	1	0	False	1.0
V	13875758	13876257	V:13875758-13876257	26648	499	13876007	1	0	False	1.0
V	13878140	13878639	V:13878140-13878639	26652	499	13878389	1	0	False	1.0
V	13878662	13879161	V:13878662-13879161	26653	499	13878911	2	0	True	1.0
V	13880626	13881093	V:13880626-13881093	26657	467	13880859	1	0	False	1.0
V	13881094	13881593	V:13881094-13881593	26658	499	13881343	1	0	False	1.0
V	13886574	13887073	V:13886574-13887073	26669	499	13886823	1	0	False	1.0
V	13890160	13890659	V:13890160-13890659	26676	499	13890409	1	0	False	1.0
V	13893038	13893511	V:13893038-13893511	26682	473	13893274	1	0	False	1.0
V	13895804	13896291	V:13895804-13896291	26687	487	13896047	1	0	False	1.0
V	13896796	13897295	V:13896796-13897295	26689	499	13897045	1	0	False	1.0
V	13900099	13900598	V:13900099-13900598	26695	499	13900348	1	0	False	1.0
V	13903111	13903610	V:13903111-13903610	26701	499	13903360	1	0	False	1.0
V	13906628	13907127	V:13906628-13907127	26708	499	13906877	2	0	True	1.0
V	13911017	13911516	V:13911017-13911516	26716	499	13911266	1	0	False	1.0
V	13912017	13912516	V:13912017-13912516	26718	499	13912266	2	0	True	1.0
V	13917017	13917516	V:13917017-13917516	26728	499	13917266	1	0	False	1.0
V	13920517	13921016	V:13920517-13921016	26735	499	13920766	1	0	False	1.0
V	13922517	13923016	V:13922517-13923016	26739	499	13922766	3	0	True	1.0
V	13923017	13923516	V:13923017-13923516	26740	499	13923266	1	0	False	1.0
V	13923517	13924016	V:13923517-13924016	26741	499	13923766	1	1	False	1.0
V	13924517	13925016	V:13924517-13925016	26743	499	13924766	1	0	False	1.0
V	13926517	13927016	V:13926517-13927016	26747	499	13926766	1	0	False	1.0
V	13929517	13930016	V:13929517-13930016	26753	499	13929766	1	0	False	1.0
V	13934594	13935093	V:13934594-13935093	26763	499	13934843	1	0	False	1.0
V	13935984	13936483	V:13935984-13936483	26765	499	13936233	1	0	False	1.0
V	13936484	13936944	V:13936484-13936944	26766	460	13936714	1	0	False	1.0
V	13937445	13937944	V:13937445-13937944	26768	499	13937694	1	0	False	1.0
V	13939945	13940444	V:13939945-13940444	26773	499	13940194	1	0	False	1.0
V	13941945	13942444	V:13941945-13942444	26777	499	13942194	1	0	False	1.0
V	13943945	13944444	V:13943945-13944444	26781	499	13944194	1	0	False	1.0
V	13944445	13944944	V:13944445-13944944	26782	499	13944694	1	0	False	1.0
V	13945445	13945944	V:13945445-13945944	26784	499	13945694	1	0	False	1.0
V	13946945	13947444	V:13946945-13947444	26787	499	13947194	1	0	False	1.0
V	13948907	13949406	V:13948907-13949406	26791	499	13949156	1	0	False	1.0
V	13955785	13956284	V:13955785-13956284	26804	499	13956034	1	0	False	1.0
V	13957845	13958344	V:13957845-13958344	26808	499	13958094	1	0	False	1.0
V	13958360	13958860	V:13958360-13958860	26809	500	13958610	1	0	False	1.0
V	13959391	13959890	V:13959391-13959890	26811	499	13959640	1	0	False	1.0
V	13960421	13960920	V:13960421-13960920	26813	499	13960670	1	0	False	1.0
V	13962621	13963120	V:13962621-13963120	26817	499	13962870	1	0	False	1.0
V	13964392	13964891	V:13964392-13964891	26820	499	13964641	1	0	False	1.0
V	13966662	13967161	V:13966662-13967161	26824	499	13966911	1	0	False	1.0
V	13977748	13978247	V:13977748-13978247	26846	499	13977997	1	0	False	1.0
V	13978256	13978755	V:13978256-13978755	26847	499	13978505	1	0	False	1.0
V	13988843	13989342	V:13988843-13989342	26867	499	13989092	1	0	False	1.0
V	13989893	13990392	V:13989893-13990392	26869	499	13990142	1	0	False	1.0
V	13991986	13992485	V:13991986-13992485	26873	499	13992235	1	0	False	1.0
V	13993498	13993997	V:13993498-13993997	26876	499	13993747	1	0	False	1.0
V	13994003	13994502	V:13994003-13994502	26877	499	13994252	2	0	True	1.0
V	13995013	13995512	V:13995013-13995512	26879	499	13995262	1	0	False	1.0
V	13999053	13999552	V:13999053-13999552	26887	499	13999302	1	0	False	1.0
V	14001409	14001888	V:14001409-14001888	26891	479	14001648	2	0	True	1.0
V	14001889	14002361	V:14001889-14002361	26892	472	14002125	1	0	False	1.0
V	14002998	14003497	V:14002998-14003497	26894	499	14003247	1	0	False	1.0
V	14003642	14004141	V:14003642-14004141	26895	499	14003891	1	0	False	1.0
V	14006797	14007296	V:14006797-14007296	26901	499	14007046	1	0	False	1.0
V	14007297	14007752	V:14007297-14007752	26902	455	14007524	2	0	True	1.0
V	14010823	14011322	V:14010823-14011322	26908	499	14011072	1	0	False	1.0
V	14011364	14011863	V:14011364-14011863	26909	499	14011613	1	0	False	1.0
V	14014958	14015457	V:14014958-14015457	26916	499	14015207	1	0	False	1.0
V	14019212	14019711	V:14019212-14019711	26925	499	14019461	1	0	False	1.0
V	14020745	14021244	V:14020745-14021244	26928	499	14020994	1	0	False	1.0
V	14021767	14022266	V:14021767-14022266	26930	499	14022016	1	0	False	1.0
V	14022789	14023288	V:14022789-14023288	26932	499	14023038	1	0	False	1.0
V	14023811	14024310	V:14023811-14024310	26934	499	14024060	1	0	False	1.0
V	14028405	14028904	V:14028405-14028904	26943	499	14028654	1	0	False	1.0
V	14029435	14029934	V:14029435-14029934	26945	499	14029684	1	0	False	1.0
V	14060063	14060562	V:14060063-14060562	27005	499	14060312	1	0	False	1.0
V	14060568	14061067	V:14060568-14061067	27006	499	14060817	1	0	False	1.0
V	14061578	14062077	V:14061578-14062077	27008	499	14061827	1	0	False	1.0
V	14064608	14065107	V:14064608-14065107	27014	499	14064857	1	0	False	1.0
V	14065113	14065612	V:14065113-14065612	27015	499	14065362	1	0	False	1.0
V	14065618	14066117	V:14065618-14066117	27016	499	14065867	1	0	False	1.0
V	14068143	14068642	V:14068143-14068642	27021	499	14068392	1	1	False	1.0
V	14068648	14069147	V:14068648-14069147	27022	499	14068897	1	1	False	1.0
V	14069153	14069652	V:14069153-14069652	27023	499	14069402	2	0	True	1.0
V	14069658	14070157	V:14069658-14070157	27024	499	14069907	1	0	False	1.0
V	14074203	14074702	V:14074203-14074702	27033	499	14074452	1	0	False	1.0
V	14080263	14080762	V:14080263-14080762	27045	499	14080512	1	0	False	1.0
V	14080768	14081267	V:14080768-14081267	27046	499	14081017	1	0	False	1.0
V	14083349	14083848	V:14083349-14083848	27051	499	14083598	1	0	False	1.0
V	14085433	14085932	V:14085433-14085932	27055	499	14085682	1	0	False	1.0
V	14085954	14086453	V:14085954-14086453	27056	499	14086203	1	0	False	1.0
V	14086475	14086974	V:14086475-14086974	27057	499	14086724	1	0	False	1.0
V	14093775	14094274	V:14093775-14094274	27071	499	14094024	1	0	False	1.0
V	14097282	14097781	V:14097282-14097781	27077	499	14097531	1	0	False	1.0
V	14100909	14101408	V:14100909-14101408	27084	499	14101158	1	0	False	1.0
V	14102481	14102980	V:14102481-14102980	27087	499	14102730	2	0	True	1.0
V	14107509	14108008	V:14107509-14108008	27097	499	14107758	1	0	False	1.0
V	14108009	14108508	V:14108009-14108508	27098	499	14108258	1	0	False	1.0
V	14112009	14112491	V:14112009-14112491	27106	482	14112250	1	0	False	1.0
V	14113055	14113554	V:14113055-14113554	27108	499	14113304	1	0	False	1.0
V	14114246	14114745	V:14114246-14114745	27110	499	14114495	1	0	False	1.0
V	14122174	14122673	V:14122174-14122673	27125	499	14122423	1	0	False	1.0
V	14122682	14123181	V:14122682-14123181	27126	499	14122931	1	0	False	1.0
V	14126392	14126891	V:14126392-14126891	27133	499	14126641	1	0	False	1.0
V	14129714	14130175	V:14129714-14130175	27139	461	14129944	1	0	False	1.0
V	14130964	14131349	V:14130964-14131349	27142	385	14131156	1	0	False	1.0
V	14133367	14133717	V:14133367-14133717	27147	350	14133542	1	0	False	1.0
V	14133718	14134146	V:14133718-14134146	27148	428	14133932	2	0	True	1.0
V	14138756	14139255	V:14138756-14139255	27157	499	14139005	1	0	False	1.0
V	14139343	14139735	V:14139343-14139735	27158	392	14139539	2	0	True	1.0
V	14141515	14142014	V:14141515-14142014	27162	499	14141764	1	0	False	1.0
V	14142018	14142517	V:14142018-14142517	27163	499	14142267	2	0	True	1.0
V	14145412	14145911	V:14145412-14145911	27169	499	14145661	1	0	False	1.0
V	14149703	14150202	V:14149703-14150202	27177	499	14149952	1	0	False	1.0
V	14153586	14154085	V:14153586-14154085	27184	499	14153835	1	0	False	1.0
V	14155583	14156079	V:14155583-14156079	27188	496	14155831	2	0	True	1.0
V	14160141	14160640	V:14160141-14160640	27197	499	14160390	1	0	False	1.0
V	14161655	14162154	V:14161655-14162154	27200	499	14161904	1	0	False	1.0
V	14164200	14164699	V:14164200-14164699	27205	499	14164449	1	0	False	1.0
V	14164709	14165208	V:14164709-14165208	27206	499	14164958	1	0	False	1.0
V	14167231	14167730	V:14167231-14167730	27211	499	14167480	1	0	False	1.0
V	14169741	14170240	V:14169741-14170240	27216	499	14169990	3	0	True	1.0
V	14172342	14172841	V:14172342-14172841	27221	499	14172591	1	0	False	1.0
V	14174031	14174530	V:14174031-14174530	27224	499	14174280	1	0	False	1.0
V	14174594	14175093	V:14174594-14175093	27225	499	14174843	2	0	True	1.0
V	14175627	14176117	V:14175627-14176117	27227	490	14175872	3	0	True	1.0
V	14176118	14176617	V:14176118-14176617	27228	499	14176367	2	0	True	1.0
V	14176618	14177117	V:14176618-14177117	27229	499	14176867	1	0	False	1.0
V	14178641	14179140	V:14178641-14179140	27233	499	14178890	1	0	False	1.0
V	14180204	14180703	V:14180204-14180703	27236	499	14180453	1	0	False	1.0
V	14180725	14181224	V:14180725-14181224	27237	499	14180974	1	0	False	1.0
V	14182809	14183308	V:14182809-14183308	27241	499	14183058	1	0	False	1.0
V	14184372	14184871	V:14184372-14184871	27244	499	14184621	1	0	False	1.0
V	14184893	14185392	V:14184893-14185392	27245	499	14185142	1	0	False	1.0
V	14200029	14200528	V:14200029-14200528	27274	499	14200278	2	0	True	1.0
V	14202667	14203166	V:14202667-14203166	27279	499	14202916	1	0	False	1.0
V	14208184	14208683	V:14208184-14208683	27290	499	14208433	2	0	True	1.0
V	14210684	14211183	V:14210684-14211183	27295	499	14210933	1	0	False	1.0
V	14212174	14212673	V:14212174-14212673	27298	499	14212423	1	0	False	1.0
V	14218954	14219453	V:14218954-14219453	27311	499	14219203	1	0	False	1.0
V	14219470	14219969	V:14219470-14219969	27312	499	14219719	1	0	False	1.0
V	14219986	14220485	V:14219986-14220485	27313	499	14220235	1	0	False	1.0
V	14220502	14221001	V:14220502-14221001	27314	499	14220751	1	0	False	1.0
V	14222338	14222837	V:14222338-14222837	27317	499	14222587	1	0	False	1.0
V	14225164	14225663	V:14225164-14225663	27322	499	14225413	1	0	False	1.0
V	14225702	14226201	V:14225702-14226201	27323	499	14225951	1	0	False	1.0
V	14226778	14227277	V:14226778-14227277	27325	499	14227027	1	0	False	1.0
V	14227316	14227815	V:14227316-14227815	27326	499	14227565	1	0	False	1.0
V	14227854	14228353	V:14227854-14228353	27327	499	14228103	2	0	True	1.0
V	14228392	14228891	V:14228392-14228891	27328	499	14228641	1	0	False	1.0
V	14229988	14230487	V:14229988-14230487	27331	499	14230237	1	0	False	1.0
V	14230542	14231041	V:14230542-14231041	27332	499	14230791	1	0	False	1.0
V	14231096	14231595	V:14231096-14231595	27333	499	14231345	1	0	False	1.0
V	14231614	14232113	V:14231614-14232113	27334	499	14231863	2	0	True	1.0
V	14232128	14232627	V:14232128-14232627	27335	499	14232377	2	0	True	1.0
V	14238968	14239467	V:14238968-14239467	27348	499	14239217	1	0	False	1.0
V	14239495	14239994	V:14239495-14239994	27349	499	14239744	1	0	False	1.0
V	14241717	14242216	V:14241717-14242216	27353	499	14241966	1	0	False	1.0
V	14243219	14243718	V:14243219-14243718	27356	499	14243468	1	0	False	1.0
V	14243720	14244219	V:14243720-14244219	27357	499	14243969	3	0	True	1.0
V	14244722	14245221	V:14244722-14245221	27359	499	14244971	1	0	False	1.0
V	14247728	14248227	V:14247728-14248227	27365	499	14247977	2	0	True	1.0
V	14251736	14252235	V:14251736-14252235	27373	499	14251985	1	0	False	1.0
V	14252237	14252736	V:14252237-14252736	27374	499	14252486	1	0	False	1.0
V	14256746	14257245	V:14256746-14257245	27383	499	14256995	1	0	False	1.0
V	14259251	14259750	V:14259251-14259750	27388	499	14259500	1	0	False	1.0
V	14260253	14260752	V:14260253-14260752	27390	499	14260502	1	0	False	1.0
V	14260754	14261253	V:14260754-14261253	27391	499	14261003	4	0	True	1.0
V	14261255	14261754	V:14261255-14261754	27392	499	14261504	2	0	True	1.0
V	14261756	14262255	V:14261756-14262255	27393	499	14262005	2	0	True	1.0
V	14263259	14263758	V:14263259-14263758	27396	499	14263508	1	0	False	1.0
V	14265263	14265762	V:14265263-14265762	27400	499	14265512	1	0	False	1.0
V	14266766	14267265	V:14266766-14267265	27403	499	14267015	1	0	False	1.0
V	14268328	14268827	V:14268328-14268827	27406	499	14268577	2	0	True	1.0
V	14273080	14273579	V:14273080-14273579	27415	499	14273329	2	0	True	1.0
V	14275186	14275685	V:14275186-14275685	27419	499	14275435	2	0	True	1.0
V	14277320	14277819	V:14277320-14277819	27423	499	14277569	1	0	False	1.0
V	14278338	14278837	V:14278338-14278837	27425	499	14278587	1	0	False	1.0
V	14279362	14279861	V:14279362-14279861	27427	499	14279611	1	0	False	1.0
V	14280386	14280885	V:14280386-14280885	27429	499	14280635	1	0	False	1.0
V	14281410	14281909	V:14281410-14281909	27431	499	14281659	1	0	False	1.0
V	14281922	14282421	V:14281922-14282421	27432	499	14282171	1	0	False	1.0
V	14286018	14286517	V:14286018-14286517	27440	499	14286267	1	0	False	1.0
V	14287554	14288053	V:14287554-14288053	27443	499	14287803	1	0	False	1.0
V	14289602	14290101	V:14289602-14290101	27447	499	14289851	2	0	True	1.0
V	14294230	14294729	V:14294230-14294729	27456	499	14294479	1	0	False	1.0
V	14296330	14296829	V:14296330-14296829	27460	499	14296579	1	0	False	1.0
V	14296855	14297354	V:14296855-14297354	27461	499	14297104	1	0	False	1.0
V	14298430	14298929	V:14298430-14298929	27464	499	14298679	2	0	True	1.0
V	14307075	14307574	V:14307075-14307574	27481	499	14307324	1	0	False	1.0
V	14312393	14312892	V:14312393-14312892	27491	499	14312642	1	1	False	1.0
V	14313974	14314473	V:14313974-14314473	27494	499	14314223	1	0	False	1.0
V	14317130	14317629	V:14317130-14317629	27500	499	14317379	1	0	False	1.0
V	14319561	14320060	V:14319561-14320060	27504	499	14319810	1	0	False	1.0
V	14322774	14323273	V:14322774-14323273	27510	499	14323023	1	0	False	1.0
V	14323888	14324387	V:14323888-14324387	27512	499	14324137	1	0	False	1.0
V	14324427	14324926	V:14324427-14324926	27513	499	14324676	1	0	False	1.0
V	14327432	14327931	V:14327432-14327931	27519	499	14327681	1	0	False	1.0
V	14328434	14328933	V:14328434-14328933	27521	499	14328683	1	0	False	1.0
V	14328935	14329434	V:14328935-14329434	27522	499	14329184	1	0	False	1.0
V	14329436	14329935	V:14329436-14329935	27523	499	14329685	1	0	False	1.0
V	14330438	14330937	V:14330438-14330937	27525	499	14330687	1	0	False	1.0
V	14335487	14335986	V:14335487-14335986	27535	499	14335736	1	0	False	1.0
V	14335992	14336491	V:14335992-14336491	27536	499	14336241	1	0	False	1.0
V	14337507	14338006	V:14337507-14338006	27539	499	14337756	1	0	False	1.0
V	14339022	14339521	V:14339022-14339521	27542	499	14339271	1	0	False	1.0
V	14339527	14340026	V:14339527-14340026	27543	499	14339776	1	0	False	1.0
V	14341042	14341541	V:14341042-14341541	27546	499	14341291	1	0	False	1.0
V	14341563	14342062	V:14341563-14342062	27547	499	14341812	1	0	False	1.0
V	14343810	14344293	V:14343810-14344293	27550	483	14344051	2	0	True	1.0
V	14344294	14344793	V:14344294-14344793	27551	499	14344543	2	0	True	1.0
V	14344794	14345293	V:14344794-14345293	27552	499	14345043	1	0	False	1.0
V	14349832	14350331	V:14349832-14350331	27562	499	14350081	1	0	False	1.0
V	14350907	14351406	V:14350907-14351406	27564	499	14351156	1	0	False	1.0
V	14353680	14354179	V:14353680-14354179	27569	499	14353929	1	0	False	1.0
V	14354180	14354679	V:14354180-14354679	27570	499	14354429	2	0	True	1.0
V	14354680	14355179	V:14354680-14355179	27571	499	14354929	1	0	False	1.0
V	14355180	14355678	V:14355180-14355678	27572	498	14355429	1	0	False	1.0
V	14355679	14356178	V:14355679-14356178	27573	499	14355928	1	0	False	1.0
V	14359008	14359489	V:14359008-14359489	27579	481	14359248	1	0	False	1.0
V	14361308	14361807	V:14361308-14361807	27583	499	14361557	1	0	False	1.0
V	14361854	14362353	V:14361854-14362353	27584	499	14362103	1	0	False	1.0
V	14362419	14362918	V:14362419-14362918	27585	499	14362668	1	0	False	1.0
V	14363489	14363988	V:14363489-14363988	27587	499	14363738	2	0	True	1.0
V	14365371	14365870	V:14365371-14365870	27591	499	14365620	1	0	False	1.0
V	14365942	14366434	V:14365942-14366434	27592	492	14366188	1	0	False	1.0
V	14366435	14366928	V:14366435-14366928	27593	493	14366681	1	0	False	1.0
V	14370064	14370563	V:14370064-14370563	27599	499	14370313	1	0	False	1.0
V	14372985	14373484	V:14372985-14373484	27604	499	14373234	1	0	False	1.0
V	14373989	14374488	V:14373989-14374488	27606	499	14374238	1	0	False	1.0
V	14376001	14376500	V:14376001-14376500	27610	499	14376250	2	0	True	1.0
V	14376504	14377003	V:14376504-14377003	27611	499	14376753	1	0	False	1.0
V	14382037	14382536	V:14382037-14382536	27622	499	14382286	1	0	False	1.0
V	14387067	14387566	V:14387067-14387566	27632	499	14387316	1	0	False	1.0
V	14388576	14389075	V:14388576-14389075	27635	499	14388825	1	0	False	1.0
V	14391091	14391590	V:14391091-14391590	27640	499	14391340	1	0	False	1.0
V	14392600	14393099	V:14392600-14393099	27643	499	14392849	1	0	False	1.0
V	14398632	14399131	V:14398632-14399131	27655	499	14398881	1	0	False	1.0
V	14399652	14400151	V:14399652-14400151	27657	499	14399901	1	0	False	1.0
V	14401182	14401681	V:14401182-14401681	27660	499	14401431	1	0	False	1.0
V	14408322	14408821	V:14408322-14408821	27674	499	14408571	2	0	True	1.0
V	14408832	14409331	V:14408832-14409331	27675	499	14409081	1	0	False	1.0
V	14409867	14410366	V:14409867-14410366	27677	499	14410116	2	0	True	1.0
V	14410367	14410816	V:14410367-14410816	27678	449	14410591	2	0	True	1.0
V	14415607	14416060	V:14415607-14416060	27688	453	14415833	1	0	False	1.0
V	14416069	14416568	V:14416069-14416568	27689	499	14416318	1	0	False	1.0
V	14418667	14419166	V:14418667-14419166	27694	499	14418916	1	0	False	1.0
V	14421832	14422286	V:14421832-14422286	27700	454	14422059	1	0	False	1.0
V	14422787	14423242	V:14422787-14423242	27702	455	14423014	1	0	False	1.0
V	14428731	14429230	V:14428731-14429230	27712	499	14428980	1	0	False	1.0
V	14429921	14430420	V:14429921-14430420	27714	499	14430170	1	0	False	1.0
V	14433065	14433564	V:14433065-14433564	27720	499	14433314	1	0	False	1.0
V	14433566	14434065	V:14433566-14434065	27721	499	14433815	1	0	False	1.0
V	14436497	14436796	V:14436497-14436796	27727	299	14436646	1	0	False	1.0
V	14439123	14439622	V:14439123-14439622	27733	499	14439372	1	0	False	1.0
V	14440738	14441237	V:14440738-14441237	27736	499	14440987	1	0	False	1.0
V	14443911	14444375	V:14443911-14444375	27742	464	14444143	1	0	False	1.0
V	14448574	14449073	V:14448574-14449073	27751	499	14448823	2	0	True	1.0
V	14449093	14449592	V:14449093-14449592	27752	499	14449342	1	0	False	1.0
V	14452304	14452803	V:14452304-14452803	27758	499	14452553	1	0	False	1.0
V	14452823	14453322	V:14452823-14453322	27759	499	14453072	2	0	True	1.0
V	14453901	14454400	V:14453901-14454400	27761	499	14454150	1	0	False	1.0
V	14454979	14455478	V:14454979-14455478	27763	499	14455228	1	0	False	1.0
V	14455518	14456017	V:14455518-14456017	27764	499	14455767	2	0	True	1.0
V	14456580	14457056	V:14456580-14457056	27766	476	14456818	1	0	False	1.0
V	14457057	14457533	V:14457057-14457533	27767	476	14457295	1	0	False	1.0
V	14458671	14459170	V:14458671-14459170	27770	499	14458920	2	0	True	1.0
V	14460336	14460835	V:14460336-14460835	27773	499	14460585	1	0	False	1.0
V	14461426	14461925	V:14461426-14461925	27775	499	14461675	1	0	False	1.0
V	14468003	14468502	V:14468003-14468502	27787	499	14468252	2	0	True	1.0
V	14469013	14469508	V:14469013-14469508	27789	495	14469260	1	0	False	1.0
V	14469925	14470424	V:14469925-14470424	27790	499	14470174	1	0	False	1.0
V	14470480	14470979	V:14470480-14470979	27791	499	14470729	2	0	True	1.0
V	14471091	14471590	V:14471091-14471590	27792	499	14471340	1	0	False	1.0
V	14471702	14472201	V:14471702-14472201	27793	499	14471951	2	0	True	1.0
V	14472760	14473233	V:14472760-14473233	27795	473	14472996	1	0	False	1.0
V	14475122	14475621	V:14475122-14475621	27800	499	14475371	1	0	False	1.0
