chrom	start	end	name	idx	length	mid	cis	trans	peak	bias
I	5508609	5509108	I:5508609-5509108	10601	499	5508858	2	0	True	1.0
I	5509123	5509622	I:5509123-5509622	10602	499	5509372	1	0	False	1.0
I	5511083	5511543	I:5511083-5511543	10606	460	5511313	1	0	False	1.0
I	5511544	5512043	I:5511544-5512043	10607	499	5511793	2	0	True	1.0
I	5512589	5513088	I:5512589-5513088	10609	499	5512838	1	1	False	1.0
I	5513119	5513618	I:5513119-5513618	10610	499	5513368	1	1	False	1.0
I	5514179	5514678	I:5514179-5514678	10612	499	5514428	1	0	False	1.0
I	5514709	5515208	I:5514709-5515208	10613	499	5514958	3	0	True	1.0
I	5515239	5515738	I:5515239-5515738	10614	499	5515488	1	0	False	1.0
I	5516299	5516798	I:5516299-5516798	10616	499	5516548	2	0	True	1.0
I	5516829	5517328	I:5516829-5517328	10617	499	5517078	1	0	False	1.0
I	5517344	5517843	I:5517344-5517843	10618	499	5517593	1	0	False	1.0
I	5518638	5519109	I:5518638-5519109	10620	471	5518873	2	0	True	1.0
I	5520972	5521471	I:5520972-5521471	10625	499	5521221	2	0	True	1.0
I	5521472	5521971	I:5521472-5521971	10626	499	5521721	1	0	False	1.0
I	5521972	5522471	I:5521972-5522471	10627	499	5522221	1	0	False	1.0
I	5522472	5522971	I:5522472-5522971	10628	499	5522721	1	0	False	1.0
I	5522972	5523471	I:5522972-5523471	10629	499	5523221	2	0	True	1.0
I	5523972	5524471	I:5523972-5524471	10631	499	5524221	1	0	False	1.0
I	5524972	5525471	I:5524972-5525471	10633	499	5525221	1	0	False	1.0
I	5526972	5527471	I:5526972-5527471	10637	499	5527221	2	0	True	1.0
I	5527472	5527924	I:5527472-5527924	10638	452	5527698	1	0	False	1.0
I	5528964	5529463	I:5528964-5529463	10641	499	5529213	1	0	False	1.0
I	5530016	5530515	I:5530016-5530515	10643	499	5530265	1	0	False	1.0
I	5531068	5531567	I:5531068-5531567	10645	499	5531317	1	0	False	1.0
I	5536854	5537353	I:5536854-5537353	10656	499	5537103	1	0	False	1.0
I	5538390	5538889	I:5538390-5538889	10659	499	5538639	1	0	False	1.0
I	5538902	5539401	I:5538902-5539401	10660	499	5539151	1	0	False	1.0
I	5539414	5539913	I:5539414-5539913	10661	499	5539663	1	0	False	1.0
I	5539922	5540421	I:5539922-5540421	10662	499	5540171	1	0	False	1.0
I	5541087	5541586	I:5541087-5541586	10664	499	5541336	2	0	True	1.0
I	5541636	5542135	I:5541636-5542135	10665	499	5541885	1	0	False	1.0
I	5542734	5543233	I:5542734-5543233	10667	499	5542983	2	0	True	1.0
I	5543283	5543782	I:5543283-5543782	10668	499	5543532	2	0	True	1.0
I	5543810	5544309	I:5543810-5544309	10669	499	5544059	1	0	False	1.0
I	5544969	5545468	I:5544969-5545468	10671	499	5545218	1	0	False	1.0
I	5545471	5545970	I:5545471-5545970	10672	499	5545720	1	0	False	1.0
I	5545990	5546489	I:5545990-5546489	10673	499	5546239	3	0	True	1.0
I	5547604	5548103	I:5547604-5548103	10676	499	5547853	1	0	False	1.0
I	5548142	5548641	I:5548142-5548641	10677	499	5548391	2	0	True	1.0
I	5548680	5549179	I:5548680-5549179	10678	499	5548929	1	0	False	1.0
I	5549218	5549717	I:5549218-5549717	10679	499	5549467	3	0	True	1.0
I	5549756	5550255	I:5549756-5550255	10680	499	5550005	1	0	False	1.0
I	5550281	5550780	I:5550281-5550780	10681	499	5550530	1	0	False	1.0
I	5550787	5551286	I:5550787-5551286	10682	499	5551036	1	0	False	1.0
I	5551300	5551799	I:5551300-5551799	10683	499	5551549	1	0	False	1.0
I	5551813	5552312	I:5551813-5552312	10684	499	5552062	2	0	True	1.0
I	5552326	5552825	I:5552326-5552825	10685	499	5552575	1	0	False	1.0
I	5552839	5553338	I:5552839-5553338	10686	499	5553088	2	0	True	1.0
I	5554891	5555390	I:5554891-5555390	10690	499	5555140	1	0	False	1.0
I	5555917	5556416	I:5555917-5556416	10692	499	5556166	1	0	False	1.0
I	5556430	5556929	I:5556430-5556929	10693	499	5556679	1	0	False	1.0
I	5558482	5558981	I:5558482-5558981	10697	499	5558731	2	0	True	1.0
I	5558995	5559494	I:5558995-5559494	10698	499	5559244	1	0	False	1.0
I	5560534	5561033	I:5560534-5561033	10701	499	5560783	1	0	False	1.0
I	5561047	5561546	I:5561047-5561546	10702	499	5561296	2	0	True	1.0
I	5562073	5562572	I:5562073-5562572	10704	499	5562322	1	0	False	1.0
I	5562586	5563085	I:5562586-5563085	10705	499	5562835	2	0	True	1.0
I	5565068	5565567	I:5565068-5565567	10710	499	5565317	1	0	False	1.0
I	5566595	5567094	I:5566595-5567094	10713	499	5566844	1	0	False	1.0
I	5567105	5567604	I:5567105-5567604	10714	499	5567354	1	0	False	1.0
I	5567625	5568124	I:5567625-5568124	10715	499	5567874	1	0	False	1.0
I	5570305	5570804	I:5570305-5570804	10720	499	5570554	1	0	False	1.0
I	5571799	5572293	I:5571799-5572293	10723	494	5572046	1	0	False	1.0
I	5573322	5573821	I:5573322-5573821	10726	499	5573571	1	0	False	1.0
I	5574452	5574951	I:5574452-5574951	10728	499	5574701	4	0	True	1.0
I	5575017	5575516	I:5575017-5575516	10729	499	5575266	2	0	True	1.0
I	5575582	5576081	I:5575582-5576081	10730	499	5575831	1	0	False	1.0
I	5577231	5577730	I:5577231-5577730	10733	499	5577480	1	0	False	1.0
I	5577834	5578333	I:5577834-5578333	10734	499	5578083	1	0	False	1.0
I	5579749	5580248	I:5579749-5580248	10738	499	5579998	1	1	False	1.0
I	5580751	5581250	I:5580751-5581250	10740	499	5581000	1	0	False	1.0
I	5581252	5581751	I:5581252-5581751	10741	499	5581501	2	0	True	1.0
I	5581753	5582252	I:5581753-5582252	10742	499	5582002	1	0	False	1.0
I	5582254	5582753	I:5582254-5582753	10743	499	5582503	1	0	False	1.0
I	5582755	5583254	I:5582755-5583254	10744	499	5583004	1	0	False	1.0
I	5583256	5583755	I:5583256-5583755	10745	499	5583505	1	0	False	1.0
I	5584258	5584757	I:5584258-5584757	10747	499	5584507	1	0	False	1.0
I	5584759	5585258	I:5584759-5585258	10748	499	5585008	1	0	False	1.0
I	5585260	5585759	I:5585260-5585759	10749	499	5585509	1	0	False	1.0
I	5586264	5586763	I:5586264-5586763	10751	499	5586513	1	0	False	1.0
I	5587964	5588428	I:5587964-5588428	10754	464	5588196	1	0	False	1.0
I	5589907	5590406	I:5589907-5590406	10758	499	5590156	1	0	False	1.0
I	5591501	5592000	I:5591501-5592000	10760	499	5591750	1	0	False	1.0
I	5592637	5593136	I:5592637-5593136	10762	499	5592886	3	0	True	1.0
I	5593287	5593786	I:5593287-5593786	10763	499	5593536	1	1	False	1.0
I	5593863	5594362	I:5593863-5594362	10764	499	5594112	1	0	False	1.0
I	5595811	5596310	I:5595811-5596310	10768	499	5596060	1	0	False	1.0
I	5596811	5597310	I:5596811-5597310	10770	499	5597060	1	0	False	1.0
I	5597311	5597788	I:5597311-5597788	10771	477	5597549	2	0	True	1.0
I	5598709	5599208	I:5598709-5599208	10774	499	5598958	1	0	False	1.0
I	5599348	5599847	I:5599348-5599847	10775	499	5599597	1	1	False	1.0
I	5601258	5601757	I:5601258-5601757	10778	499	5601507	1	0	False	1.0
I	5603212	5603711	I:5603212-5603711	10782	499	5603461	1	0	False	1.0
I	5603712	5604211	I:5603712-5604211	10783	499	5603961	2	0	True	1.0
I	5605212	5605711	I:5605212-5605711	10786	499	5605461	1	0	False	1.0
I	5605712	5606211	I:5605712-5606211	10787	499	5605961	1	0	False	1.0
I	5607440	5607939	I:5607440-5607939	10790	499	5607689	1	0	False	1.0
I	5608110	5608609	I:5608110-5608609	10791	499	5608359	1	0	False	1.0
I	5608780	5609279	I:5608780-5609279	10792	499	5609029	2	0	True	1.0
I	5609909	5610408	I:5609909-5610408	10794	499	5610158	2	0	True	1.0
I	5610999	5611498	I:5610999-5611498	10796	499	5611248	2	0	True	1.0
I	5611546	5612045	I:5611546-5612045	10797	499	5611795	1	0	False	1.0
I	5612055	5612554	I:5612055-5612554	10798	499	5612304	1	0	False	1.0
I	5612574	5613073	I:5612574-5613073	10799	499	5612823	1	1	False	1.0
I	5613612	5614111	I:5613612-5614111	10801	499	5613861	1	0	False	1.0
I	5615169	5615668	I:5615169-5615668	10804	499	5615418	1	0	False	1.0
I	5615688	5616187	I:5615688-5616187	10805	499	5615937	3	0	True	1.0
I	5616207	5616706	I:5616207-5616706	10806	499	5616456	2	0	True	1.0
I	5616726	5617225	I:5616726-5617225	10807	499	5616975	2	0	True	1.0
I	5617764	5618263	I:5617764-5618263	10809	499	5618013	1	0	False	1.0
I	5618282	5618781	I:5618282-5618781	10810	499	5618531	1	0	False	1.0
I	5620483	5620982	I:5620483-5620982	10814	499	5620732	1	0	False	1.0
I	5622099	5622598	I:5622099-5622598	10817	499	5622348	2	0	True	1.0
I	5623195	5623694	I:5623195-5623694	10819	499	5623444	2	0	True	1.0
I	5623743	5624242	I:5623743-5624242	10820	499	5623992	2	0	True	1.0
I	5624291	5624790	I:5624291-5624790	10821	499	5624540	1	0	False	1.0
I	5624839	5625338	I:5624839-5625338	10822	499	5625088	1	0	False	1.0
I	5625387	5625886	I:5625387-5625886	10823	499	5625636	1	0	False	1.0
I	5628133	5628632	I:5628133-5628632	10829	499	5628382	1	0	False	1.0
I	5628659	5629158	I:5628659-5629158	10830	499	5628908	1	0	False	1.0
I	5630155	5630654	I:5630155-5630654	10833	499	5630404	1	0	False	1.0
I	5630655	5631154	I:5630655-5631154	10834	499	5630904	2	0	True	1.0
I	5631655	5632154	I:5631655-5632154	10836	499	5631904	1	0	False	1.0
I	5632155	5632654	I:5632155-5632654	10837	499	5632404	4	0	True	1.0
I	5633655	5634154	I:5633655-5634154	10840	499	5633904	1	0	False	1.0
I	5634155	5634654	I:5634155-5634654	10841	499	5634404	1	0	False	1.0
I	5635655	5636154	I:5635655-5636154	10844	499	5635904	3	0	True	1.0
I	5636655	5637154	I:5636655-5637154	10846	499	5636904	1	0	False	1.0
I	5640618	5641117	I:5640618-5641117	10854	499	5640867	1	0	False	1.0
I	5641131	5641630	I:5641131-5641630	10855	499	5641380	1	0	False	1.0
I	5641644	5642143	I:5641644-5642143	10856	499	5641893	1	0	False	1.0
I	5642157	5642656	I:5642157-5642656	10857	499	5642406	1	0	False	1.0
I	5642670	5643169	I:5642670-5643169	10858	499	5642919	1	0	False	1.0
I	5645235	5645734	I:5645235-5645734	10863	499	5645484	1	1	False	1.0
I	5646261	5646760	I:5646261-5646760	10865	499	5646510	1	1	False	1.0
I	5647287	5647786	I:5647287-5647786	10867	499	5647536	1	0	False	1.0
I	5649339	5649838	I:5649339-5649838	10871	499	5649588	2	0	True	1.0
I	5649852	5650351	I:5649852-5650351	10872	499	5650101	1	0	False	1.0
I	5650365	5650864	I:5650365-5650864	10873	499	5650614	2	0	True	1.0
I	5650878	5651377	I:5650878-5651377	10874	499	5651127	1	0	False	1.0
I	5652930	5653429	I:5652930-5653429	10878	499	5653179	1	0	False	1.0
I	5653451	5653950	I:5653451-5653950	10879	499	5653700	2	0	True	1.0
I	5653955	5654454	I:5653955-5654454	10880	499	5654204	1	0	False	1.0
I	5654973	5655472	I:5654973-5655472	10882	499	5655222	1	0	False	1.0
I	5655482	5655981	I:5655482-5655981	10883	499	5655731	2	0	True	1.0
I	5655991	5656490	I:5655991-5656490	10884	499	5656240	1	0	False	1.0
I	5656500	5656999	I:5656500-5656999	10885	499	5656749	1	0	False	1.0
I	5657009	5657508	I:5657009-5657508	10886	499	5657258	2	0	True	1.0
I	5658025	5658524	I:5658025-5658524	10888	499	5658274	4	0	True	1.0
I	5658916	5659415	I:5658916-5659415	10889	499	5659165	1	0	False	1.0
I	5659416	5659874	I:5659416-5659874	10890	458	5659645	6	0	True	1.0
I	5659875	5660374	I:5659875-5660374	10891	499	5660124	3	0	True	1.0
I	5660375	5660874	I:5660375-5660874	10892	499	5660624	2	0	True	1.0
I	5660875	5661374	I:5660875-5661374	10893	499	5661124	1	0	False	1.0
I	5661834	5662333	I:5661834-5662333	10895	499	5662083	1	0	False	1.0
I	5662342	5662841	I:5662342-5662841	10896	499	5662591	1	0	False	1.0
I	5663374	5663873	I:5663374-5663873	10898	499	5663623	1	0	False	1.0
I	5663890	5664389	I:5663890-5664389	10899	499	5664139	2	0	True	1.0
I	5665438	5665937	I:5665438-5665937	10902	499	5665687	1	0	False	1.0
I	5665954	5666453	I:5665954-5666453	10903	499	5666203	2	0	True	1.0
I	5666986	5667485	I:5666986-5667485	10905	499	5667235	1	0	False	1.0
I	5667502	5668001	I:5667502-5668001	10906	499	5667751	1	0	False	1.0
I	5668018	5668517	I:5668018-5668517	10907	499	5668267	1	0	False	1.0
I	5670082	5670581	I:5670082-5670581	10911	499	5670331	2	0	True	1.0
I	5670598	5671097	I:5670598-5671097	10912	499	5670847	1	0	False	1.0
I	5671114	5671613	I:5671114-5671613	10913	499	5671363	2	0	True	1.0
I	5672662	5673161	I:5672662-5673161	10916	499	5672911	1	0	False	1.0
I	5673186	5673600	I:5673186-5673600	10917	414	5673393	3	0	True	1.0
I	5673601	5674015	I:5673601-5674015	10918	414	5673808	2	0	True	1.0
I	5674591	5675090	I:5674591-5675090	10920	499	5674840	3	0	True	1.0
I	5675691	5676190	I:5675691-5676190	10922	499	5675940	1	0	False	1.0
I	5676241	5676740	I:5676241-5676740	10923	499	5676490	1	0	False	1.0
I	5676791	5677290	I:5676791-5677290	10924	499	5677040	1	0	False	1.0
I	5677341	5677840	I:5677341-5677840	10925	499	5677590	1	0	False	1.0
I	5677868	5678367	I:5677868-5678367	10926	499	5678117	1	0	False	1.0
I	5680267	5680766	I:5680267-5680766	10930	499	5680516	2	0	True	1.0
I	5680787	5681286	I:5680787-5681286	10931	499	5681036	2	0	True	1.0
I	5683336	5683835	I:5683336-5683835	10936	499	5683585	1	0	False	1.0
I	5684869	5685368	I:5684869-5685368	10939	499	5685118	1	0	False	1.0
I	5686402	5686901	I:5686402-5686901	10942	499	5686651	1	0	False	1.0
I	5686913	5687412	I:5686913-5687412	10943	499	5687162	1	0	False	1.0
I	5687426	5687860	I:5687426-5687860	10944	434	5687643	1	0	False	1.0
I	5688975	5689474	I:5688975-5689474	10947	499	5689224	1	0	False	1.0
I	5690077	5690576	I:5690077-5690576	10949	499	5690326	2	0	True	1.0
I	5692013	5692512	I:5692013-5692512	10952	499	5692262	1	0	False	1.0
I	5693071	5693570	I:5693071-5693570	10954	499	5693320	2	0	True	1.0
I	5693600	5694099	I:5693600-5694099	10955	499	5693849	1	0	False	1.0
I	5694658	5695157	I:5694658-5695157	10957	499	5694907	1	0	False	1.0
I	5695187	5695686	I:5695187-5695686	10958	499	5695436	3	0	True	1.0
I	5696237	5696736	I:5696237-5696736	10960	499	5696486	2	0	True	1.0
I	5696831	5697330	I:5696831-5697330	10961	499	5697080	1	0	False	1.0
I	5697425	5697924	I:5697425-5697924	10962	499	5697674	2	0	True	1.0
I	5697925	5698412	I:5697925-5698412	10963	487	5698168	1	0	False	1.0
I	5699907	5700406	I:5699907-5700406	10967	499	5700156	1	0	False	1.0
I	5703545	5704044	I:5703545-5704044	10974	499	5703794	1	0	False	1.0
I	5704081	5704580	I:5704081-5704580	10975	499	5704330	1	0	False	1.0
I	5705689	5706188	I:5705689-5706188	10978	499	5705938	3	0	True	1.0
I	5706747	5707246	I:5706747-5707246	10980	499	5706996	2	0	True	1.0
I	5707359	5707779	I:5707359-5707779	10981	420	5707569	1	0	False	1.0
I	5707780	5708201	I:5707780-5708201	10982	421	5707990	1	0	False	1.0
I	5708204	5708703	I:5708204-5708703	10983	499	5708453	2	0	True	1.0
I	5709212	5709711	I:5709212-5709711	10985	499	5709461	1	0	False	1.0
I	5709716	5710215	I:5709716-5710215	10986	499	5709965	1	1	False	1.0
I	5710220	5710719	I:5710220-5710719	10987	499	5710469	1	0	False	1.0
I	5711732	5712231	I:5711732-5712231	10990	499	5711981	1	0	False	1.0
I	5712236	5712735	I:5712236-5712735	10991	499	5712485	1	0	False	1.0
I	5713748	5714247	I:5713748-5714247	10994	499	5713997	1	0	False	1.0
I	5714756	5715255	I:5714756-5715255	10996	499	5715005	1	0	False	1.0
I	5715260	5715759	I:5715260-5715759	10997	499	5715509	1	0	False	1.0
I	5715764	5716263	I:5715764-5716263	10998	499	5716013	1	0	False	1.0
I	5716269	5716768	I:5716269-5716768	10999	499	5716518	2	0	True	1.0
I	5716769	5717241	I:5716769-5717241	11000	472	5717005	1	1	False	1.0
I	5717742	5718241	I:5717742-5718241	11002	499	5717991	2	0	True	1.0
I	5718242	5718741	I:5718242-5718741	11003	499	5718491	1	0	False	1.0
I	5719842	5720341	I:5719842-5720341	11006	499	5720091	1	0	False	1.0
I	5720455	5720954	I:5720455-5720954	11007	499	5720704	1	0	False	1.0
I	5721609	5722108	I:5721609-5722108	11009	499	5721858	2	0	True	1.0
I	5722845	5723344	I:5722845-5723344	11011	499	5723094	2	0	True	1.0
I	5725362	5725861	I:5725362-5725861	11015	499	5725611	1	0	False	1.0
I	5725866	5726365	I:5725866-5726365	11016	499	5726115	1	0	False	1.0
I	5727378	5727877	I:5727378-5727877	11019	499	5727627	1	0	False	1.0
I	5728386	5728885	I:5728386-5728885	11021	499	5728635	2	0	True	1.0
I	5729394	5729893	I:5729394-5729893	11023	499	5729643	1	0	False	1.0
I	5729898	5730397	I:5729898-5730397	11024	499	5730147	1	0	False	1.0
I	5730906	5731405	I:5730906-5731405	11026	499	5731155	1	0	False	1.0
I	5731410	5731909	I:5731410-5731909	11027	499	5731659	2	0	True	1.0
I	5732922	5733421	I:5732922-5733421	11030	499	5733171	3	0	True	1.0
I	5734938	5735437	I:5734938-5735437	11034	499	5735187	2	0	True	1.0
I	5735442	5735941	I:5735442-5735941	11035	499	5735691	1	0	False	1.0
I	5735946	5736445	I:5735946-5736445	11036	499	5736195	3	0	True	1.0
I	5736450	5736949	I:5736450-5736949	11037	499	5736699	1	0	False	1.0
I	5737458	5737957	I:5737458-5737957	11039	499	5737707	1	0	False	1.0
I	5737962	5738461	I:5737962-5738461	11040	499	5738211	1	0	False	1.0
I	5738466	5738965	I:5738466-5738965	11041	499	5738715	2	0	True	1.0
I	5738970	5739469	I:5738970-5739469	11042	499	5739219	2	0	True	1.0
I	5739474	5739973	I:5739474-5739973	11043	499	5739723	1	0	False	1.0
I	5739978	5740477	I:5739978-5740477	11044	499	5740227	1	0	False	1.0
I	5740482	5740981	I:5740482-5740981	11045	499	5740731	1	0	False	1.0
I	5740986	5741485	I:5740986-5741485	11046	499	5741235	2	0	True	1.0
I	5741490	5741989	I:5741490-5741989	11047	499	5741739	1	0	False	1.0
I	5741994	5742493	I:5741994-5742493	11048	499	5742243	1	0	False	1.0
I	5742498	5742997	I:5742498-5742997	11049	499	5742747	4	0	True	1.0
I	5743508	5743914	I:5743508-5743914	11051	406	5743711	2	0	True	1.0
I	5743915	5744322	I:5743915-5744322	11052	407	5744118	2	0	True	1.0
I	5746360	5746859	I:5746360-5746859	11056	499	5746609	2	0	True	1.0
I	5746889	5747388	I:5746889-5747388	11057	499	5747138	3	0	True	1.0
I	5747877	5748335	I:5747877-5748335	11059	458	5748106	1	0	False	1.0
I	5748342	5748841	I:5748342-5748841	11060	499	5748591	1	0	False	1.0
I	5748855	5749354	I:5748855-5749354	11061	499	5749104	1	0	False	1.0
I	5749368	5749867	I:5749368-5749867	11062	499	5749617	1	0	False	1.0
I	5749881	5750380	I:5749881-5750380	11063	499	5750130	1	0	False	1.0
I	5750394	5750893	I:5750394-5750893	11064	499	5750643	1	0	False	1.0
I	5750907	5751406	I:5750907-5751406	11065	499	5751156	1	0	False	1.0
I	5751420	5751919	I:5751420-5751919	11066	499	5751669	2	0	True	1.0
I	5752446	5752945	I:5752446-5752945	11068	499	5752695	1	0	False	1.0
I	5752959	5753458	I:5752959-5753458	11069	499	5753208	1	0	False	1.0
I	5753472	5753971	I:5753472-5753971	11070	499	5753721	2	1	True	1.0
I	5753985	5754484	I:5753985-5754484	11071	499	5754234	1	0	False	1.0
I	5754498	5754997	I:5754498-5754997	11072	499	5754747	1	0	False	1.0
I	5755011	5755510	I:5755011-5755510	11073	499	5755260	2	0	True	1.0
I	5755524	5756023	I:5755524-5756023	11074	499	5755773	1	0	False	1.0
I	5756550	5757049	I:5756550-5757049	11076	499	5756799	2	0	True	1.0
I	5757063	5757562	I:5757063-5757562	11077	499	5757312	1	1	False	1.0
I	5758099	5758598	I:5758099-5758598	11079	499	5758348	2	0	True	1.0
I	5758608	5759107	I:5758608-5759107	11080	499	5758857	3	0	True	1.0
I	5759126	5759625	I:5759126-5759625	11081	499	5759375	2	0	True	1.0
I	5760162	5760661	I:5760162-5760661	11083	499	5760411	1	0	False	1.0
I	5761198	5761697	I:5761198-5761697	11085	499	5761447	1	0	False	1.0
I	5763051	5763435	I:5763051-5763435	11089	384	5763243	2	0	True	1.0
I	5764178	5764656	I:5764178-5764656	11091	478	5764417	1	0	False	1.0
I	5764657	5765156	I:5764657-5765156	11092	499	5764906	1	0	False	1.0
I	5765157	5765656	I:5765157-5765656	11093	499	5765406	2	0	True	1.0
I	5765657	5766156	I:5765657-5766156	11094	499	5765906	1	0	False	1.0
I	5767157	5767656	I:5767157-5767656	11097	499	5767406	1	0	False	1.0
I	5768157	5768636	I:5768157-5768636	11099	479	5768396	1	0	False	1.0
I	5769250	5769749	I:5769250-5769749	11101	499	5769499	1	0	False	1.0
I	5770363	5770845	I:5770363-5770845	11103	482	5770604	2	0	True	1.0
I	5770846	5771345	I:5770846-5771345	11104	499	5771095	4	0	True	1.0
I	5771846	5772345	I:5771846-5772345	11106	499	5772095	1	0	False	1.0
I	5772846	5773345	I:5772846-5773345	11108	499	5773095	1	0	False	1.0
I	5773846	5774328	I:5773846-5774328	11110	482	5774087	1	0	False	1.0
I	5774329	5774828	I:5774329-5774828	11111	499	5774578	1	0	False	1.0
I	5774884	5775383	I:5774884-5775383	11112	499	5775133	2	0	True	1.0
I	5776214	5776698	I:5776214-5776698	11114	484	5776456	1	0	False	1.0
I	5776699	5777183	I:5776699-5777183	11115	484	5776941	3	0	True	1.0
I	5777184	5777683	I:5777184-5777683	11116	499	5777433	2	0	True	1.0
I	5777689	5778188	I:5777689-5778188	11117	499	5777938	2	0	True	1.0
I	5778711	5779210	I:5778711-5779210	11119	499	5778960	1	0	False	1.0
I	5779222	5779721	I:5779222-5779721	11120	499	5779471	1	0	False	1.0
I	5779733	5780232	I:5779733-5780232	11121	499	5779982	1	0	False	1.0
I	5780244	5780743	I:5780244-5780743	11122	499	5780493	3	0	True	1.0
I	5780753	5781252	I:5780753-5781252	11123	499	5781002	2	0	True	1.0
I	5781275	5781774	I:5781275-5781774	11124	499	5781524	1	0	False	1.0
I	5781819	5782318	I:5781819-5782318	11125	499	5782068	1	0	False	1.0
I	5782363	5782862	I:5782363-5782862	11126	499	5782612	1	0	False	1.0
I	5782885	5783384	I:5782885-5783384	11127	499	5783134	1	0	False	1.0
I	5783420	5783919	I:5783420-5783919	11128	499	5783669	1	0	False	1.0
I	5783991	5784490	I:5783991-5784490	11129	499	5784240	1	0	False	1.0
I	5784562	5785061	I:5784562-5785061	11130	499	5784811	1	0	False	1.0
I	5788689	5789188	I:5788689-5789188	11138	499	5788938	2	0	True	1.0
I	5789717	5790216	I:5789717-5790216	11140	499	5789966	1	0	False	1.0
I	5791259	5791758	I:5791259-5791758	11143	499	5791508	3	0	True	1.0
I	5792848	5793347	I:5792848-5793347	11146	499	5793097	1	0	False	1.0
I	5793956	5794455	I:5793956-5794455	11148	499	5794205	4	0	True	1.0
I	5794510	5795009	I:5794510-5795009	11149	499	5794759	1	0	False	1.0
I	5795041	5795540	I:5795041-5795540	11150	499	5795290	2	0	True	1.0
I	5795545	5796044	I:5795545-5796044	11151	499	5795794	2	0	True	1.0
I	5796054	5796553	I:5796054-5796553	11152	499	5796303	1	0	False	1.0
I	5796563	5797062	I:5796563-5797062	11153	499	5796812	2	0	True	1.0
I	5797581	5798080	I:5797581-5798080	11155	499	5797830	1	0	False	1.0
I	5798599	5799098	I:5798599-5799098	11157	499	5798848	1	0	False	1.0
I	5799617	5800116	I:5799617-5800116	11159	499	5799866	4	0	True	1.0
I	5800126	5800625	I:5800126-5800625	11160	499	5800375	2	0	True	1.0
I	5800635	5801134	I:5800635-5801134	11161	499	5800884	2	0	True	1.0
I	5802671	5803170	I:5802671-5803170	11165	499	5802920	3	0	True	1.0
I	5804696	5805195	I:5804696-5805195	11169	499	5804945	1	0	False	1.0
I	5805196	5805695	I:5805196-5805695	11170	499	5805445	1	0	False	1.0
I	5806196	5806695	I:5806196-5806695	11172	499	5806445	2	0	True	1.0
I	5806696	5807195	I:5806696-5807195	11173	499	5806945	3	0	True	1.0
I	5807198	5807697	I:5807198-5807697	11174	499	5807447	2	0	True	1.0
I	5807699	5808198	I:5807699-5808198	11175	499	5807948	1	0	False	1.0
I	5808201	5808700	I:5808201-5808700	11176	499	5808450	1	0	False	1.0
I	5808755	5809254	I:5808755-5809254	11177	499	5809004	1	0	False	1.0
I	5809920	5810419	I:5809920-5810419	11179	499	5810169	4	0	True	1.0
I	5810582	5811081	I:5810582-5811081	11180	499	5810831	1	0	False	1.0
I	5811755	5812254	I:5811755-5812254	11182	499	5812004	1	0	False	1.0
I	5812801	5813300	I:5812801-5813300	11184	499	5813050	2	0	True	1.0
I	5813324	5813823	I:5813324-5813823	11185	499	5813573	3	0	True	1.0
I	5813847	5814346	I:5813847-5814346	11186	499	5814096	1	0	False	1.0
I	5814370	5814869	I:5814370-5814869	11187	499	5814619	1	0	False	1.0
I	5816985	5817484	I:5816985-5817484	11192	499	5817234	4	0	True	1.0
I	5817508	5818007	I:5817508-5818007	11193	499	5817757	3	0	True	1.0
I	5818027	5818526	I:5818027-5818526	11194	499	5818276	1	0	False	1.0
I	5818586	5819085	I:5818586-5819085	11195	499	5818835	1	0	False	1.0
I	5819204	5819703	I:5819204-5819703	11196	499	5819453	3	0	True	1.0
I	5820381	5820880	I:5820381-5820880	11198	499	5820630	1	0	False	1.0
I	5822517	5823016	I:5822517-5823016	11202	499	5822766	1	0	False	1.0
I	5823017	5823494	I:5823017-5823494	11203	477	5823255	2	0	True	1.0
I	5823995	5824494	I:5823995-5824494	11205	499	5824244	2	0	True	1.0
I	5824495	5824973	I:5824495-5824973	11206	478	5824734	3	0	True	1.0
I	5825443	5825893	I:5825443-5825893	11208	450	5825668	1	0	False	1.0
I	5825894	5826376	I:5825894-5826376	11209	482	5826135	1	0	False	1.0
I	5826442	5826935	I:5826442-5826935	11210	493	5826688	3	0	True	1.0
I	5826936	5827430	I:5826936-5827430	11211	494	5827183	3	0	True	1.0
I	5827643	5828088	I:5827643-5828088	11212	445	5827865	2	0	True	1.0
I	5828089	5828535	I:5828089-5828535	11213	446	5828312	3	0	True	1.0
I	5828767	5829266	I:5828767-5829266	11214	499	5829016	1	0	False	1.0
I	5829276	5829775	I:5829276-5829775	11215	499	5829525	3	0	True	1.0
I	5830312	5830811	I:5830312-5830811	11217	499	5830561	1	0	False	1.0
I	5832387	5832863	I:5832387-5832863	11222	476	5832625	1	0	False	1.0
I	5832864	5833363	I:5832864-5833363	11223	499	5833113	1	0	False	1.0
I	5833864	5834363	I:5833864-5834363	11225	499	5834113	2	0	True	1.0
I	5834364	5834863	I:5834364-5834863	11226	499	5834613	1	0	False	1.0
I	5834864	5835363	I:5834864-5835363	11227	499	5835113	1	0	False	1.0
I	5835364	5835863	I:5835364-5835863	11228	499	5835613	1	0	False	1.0
I	5836864	5837363	I:5836864-5837363	11231	499	5837113	3	0	True	1.0
I	5837364	5837863	I:5837364-5837863	11232	499	5837613	2	0	True	1.0
