name1	idx1	length1	mid1	trans1	cis1	bias1	name2	idx2	length2	mid2	trans2	cis2	bias2	n	d	D	bias	df	expected	p	padj
V:14256746-14257245	27383	499	14256995	0	1	1.0	V:17425463-17425962	33537	499	17425712	133	826	95.17378228111599	1	6154	3168717	95.17378228111599	0.0	0.0	1.0	1.0
V:14259251-14259750	27388	499	14259500	0	1	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5577	2876050	76.83623590016208	0.0	0.0	1.0	1.0
V:14260253-14260752	27390	499	14260502	0	1	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5532	2853140	62.528563369952245	0.0	0.0	1.0	1.0
V:14260754-14261253	27391	499	14261003	0	4	1.0	V:17423927-17424426	33534	499	17424176	116	692	85.85455269977562	1	6143	3163173	85.85455269977562	0.0	0.0	1.0	1.0
V:14260754-14261253	27391	499	14261003	0	4	1.0	V:17426999-17427498	33540	499	17427248	125	767	79.55757645041022	1	6149	3166245	79.55757645041022	0.0	0.0	1.0	1.0
V:14260754-14261253	27391	499	14261003	0	4	1.0	V:17428023-17428522	33542	499	17428272	122	664	82.26507503336387	1	6151	3167269	82.26507503336387	0.0	0.0	1.0	1.0
V:14261255-14261754	27392	499	14261504	0	2	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5573	2874046	76.83623590016208	0.0	0.0	1.0	1.0
V:14261756-14262255	27393	499	14262005	0	2	1.0	V:17423927-17424426	33534	499	17424176	116	692	85.85455269977562	1	6141	3162171	85.85455269977562	0.0	0.0	1.0	1.0
V:14263259-14263758	27396	499	14263508	0	1	1.0	V:17116352-17116845	32928	493	17116598	109	490	66.26388064409318	1	5532	2853090	66.26388064409318	0.0	0.0	1.0	1.0
V:14265263-14265762	27400	499	14265512	0	1	1.0	V:17429552-17430051	33545	499	17429801	115	524	56.86159073932497	1	6145	3164289	56.86159073932497	0.0	0.0	1.0	1.0
V:14266766-14267265	27403	499	14267015	0	1	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5519	2846627	62.528563369952245	0.0	0.0	1.0	1.0
V:14268328-14268827	27406	499	14268577	0	2	1.0	V:17423927-17424426	33534	499	17424176	116	692	85.85455269977562	1	6128	3155599	85.85455269977562	0.0	0.0	1.0	1.0
V:14268328-14268827	27406	499	14268577	0	2	1.0	V:17432117-17432616	33550	499	17432366	90	477	58.75957788685727	1	6144	3163789	58.75957788685727	0.0	0.0	1.0	1.0
V:14273080-14273579	27415	499	14273329	0	2	1.0	V:17116846-17117345	32929	499	17117095	111	410	51.59173880766171	1	5514	2843766	51.59173880766171	0.0	0.0	1.0	1.0
V:14273080-14273579	27415	499	14273329	0	2	1.0	V:17424951-17425450	33536	499	17425200	132	725	75.92593729794302	1	6121	3151871	75.92593729794302	0.0	0.0	1.0	1.0
V:14275186-14275685	27419	499	14275435	0	2	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5503	2838207	62.528563369952245	0.0	0.0	1.0	1.0
V:14275186-14275685	27419	499	14275435	0	2	1.0	V:17426999-17427498	33540	499	17427248	125	767	79.55757645041022	1	6121	3151813	79.55757645041022	0.0	0.0	1.0	1.0
V:14277320-14277819	27423	499	14277569	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	1	5500	2836573	72.26814269755536	0.0	0.0	1.0	1.0
V:14278338-14278837	27425	499	14278587	0	1	1.0	V:17433656-17434155	33553	499	17433905	84	431	55.43187834500954	1	6128	3155318	55.43187834500954	0.0	0.0	1.0	1.0
V:14279362-14279861	27427	499	14279611	0	1	1.0	V:17432630-17433129	33551	499	17432879	78	438	52.0740352376931	1	6124	3153268	52.0740352376931	0.0	0.0	1.0	1.0
V:14280386-14280885	27429	499	14280635	0	1	1.0	V:17110893-17111392	32917	499	17111142	84	342	42.78615884342119	1	5488	2830507	42.78615884342119	0.0	0.0	1.0	1.0
V:14281410-14281909	27431	499	14281659	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5532	2852885	85.40711198758362	0.0	0.0	1.0	1.0
V:14281922-14282421	27432	499	14282171	0	1	1.0	V:17132786-17133285	32960	499	17133035	127	580	83.6138195166362	1	5528	2850864	83.6138195166362	0.0	0.0	1.0	1.0
V:14286018-14286517	27440	499	14286267	0	1	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5525	2849283	76.83623590016208	0.0	0.0	1.0	1.0
V:14287554-14288053	27443	499	14287803	0	1	1.0	V:17112393-17112892	32920	499	17112642	115	449	58.28595096309025	1	5477	2824839	58.28595096309025	0.0	0.0	1.0	1.0
V:14289602-14290101	27447	499	14289851	0	2	1.0	V:17117346-17117840	32930	494	17117593	77	312	45.257263299291985	1	5483	2827742	45.257263299291985	0.0	0.0	1.0	1.0
V:14289602-14290101	27447	499	14289851	0	2	1.0	V:17431604-17432103	33549	499	17431853	90	496	54.954087385762456	1	6102	3142002	54.954087385762456	0.0	0.0	1.0	1.0
V:14294230-14294729	27456	499	14294479	0	1	1.0	V:17430578-17431077	33547	499	17430827	88	464	48.196294848584124	1	6091	3136348	48.196294848584124	0.0	0.0	1.0	1.0
V:14296330-14296829	27460	499	14296579	0	1	1.0	V:17133792-17134291	32962	499	17134041	167	692	76.83623590016208	1	5502	2837462	76.83623590016208	0.0	0.0	1.0	1.0
V:14296855-14297354	27461	499	14297104	0	1	1.0	V:17424951-17425450	33536	499	17425200	132	725	75.92593729794302	1	6075	3128096	75.92593729794302	0.0	0.0	1.0	1.0
V:14298430-14298929	27464	499	14298679	0	2	1.0	V:17132786-17133285	32960	499	17133035	127	580	83.6138195166362	1	5496	2834356	83.6138195166362	0.0	0.0	1.0	1.0
V:14298430-14298929	27464	499	14298679	0	2	1.0	V:17433143-17433642	33552	499	17433392	77	480	56.86159073932497	1	6088	3134713	56.86159073932497	0.0	0.0	1.0	1.0
V:14307075-14307574	27481	499	14307324	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5480	2826214	118.55486174567079	0.0	0.0	1.0	1.0
V:14312393-14312892	27491	499	14312642	1	1	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	6047	3113582	88.08658003433082	0.0	0.0	1.0	1.0
V:14313974-14314473	27494	499	14314223	0	1	1.0	V:17133792-17134291	32962	499	17134041	167	692	76.83623590016208	1	5468	2819818	76.83623590016208	0.0	0.0	1.0	1.0
V:14317130-14317629	27500	499	14317379	0	1	1.0	V:17429039-17429538	33544	499	17429288	91	524	62.059335505776026	1	6044	3111909	62.059335505776026	0.0	0.0	1.0	1.0
V:14319561-14320060	27504	499	14319810	0	1	1.0	V:17114393-17114892	32924	499	17114642	125	515	71.34940874773103	1	5420	2794832	71.34940874773103	0.0	0.0	1.0	1.0
V:14322774-14323273	27510	499	14323023	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5451	2810515	118.55486174567079	0.0	0.0	1.0	1.0
V:14324427-14324926	27513	499	14324676	0	1	1.0	V:17132786-17133285	32960	499	17133035	127	580	83.6138195166362	1	5447	2808359	83.6138195166362	0.0	0.0	1.0	1.0
V:14327432-14327931	27519	499	14327681	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	1	5404	2786461	72.26814269755536	0.0	0.0	1.0	1.0
V:14328434-14328933	27521	499	14328683	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	1	5402	2785459	72.26814269755536	0.0	0.0	1.0	1.0
V:14328935-14329434	27522	499	14329184	0	1	1.0	V:17425463-17425962	33537	499	17425712	133	826	95.17378228111599	1	6015	3096528	95.17378228111599	0.0	0.0	1.0	1.0
V:14330438-14330937	27525	499	14330687	0	1	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5397	2782955	62.528563369952245	0.0	0.0	1.0	1.0
V:14335992-14336491	27536	499	14336241	0	1	1.0	V:17114893-17115392	32925	499	17115142	62	265	42.2894070815771	1	5389	2778901	42.2894070815771	0.0	0.0	1.0	1.0
V:14337507-14338006	27539	499	14337756	0	1	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5999	3088468	88.08658003433082	0.0	0.0	1.0	1.0
V:14339022-14339521	27542	499	14339271	0	1	1.0	V:17114893-17115392	32925	499	17115142	62	265	42.2894070815771	1	5383	2775871	42.2894070815771	0.0	0.0	1.0	1.0
V:14341563-14342062	27547	499	14341812	0	1	1.0	V:17426487-17426986	33539	499	17426736	127	818	88.53196623684701	1	5992	3084924	88.53196623684701	0.0	0.0	1.0	1.0
V:14343810-14344293	27550	483	14344051	0	2	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5372	2769591	62.528563369952245	0.0	0.0	1.0	1.0
V:14343810-14344293	27550	483	14344051	0	2	1.0	V:17427511-17428010	33541	499	17427760	129	742	72.26814269755536	1	5991	3083709	72.26814269755536	0.0	0.0	1.0	1.0
V:14344794-14345293	27552	499	14345043	0	1	1.0	V:17430578-17431077	33547	499	17430827	88	464	48.196294848584124	1	5995	3085784	48.196294848584124	0.0	0.0	1.0	1.0
V:14349832-14350331	27562	499	14350081	0	1	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5360	2763561	62.528563369952245	0.0	0.0	1.0	1.0
V:14350907-14351406	27564	499	14351156	0	1	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5401	2784394	76.83623590016208	0.0	0.0	1.0	1.0
V:14353680-14354179	27569	499	14353929	0	1	1.0	V:17429552-17430051	33545	499	17429801	115	524	56.86159073932497	1	5976	3075872	56.86159073932497	0.0	0.0	1.0	1.0
V:14354180-14354679	27570	499	14354429	0	2	1.0	V:17116846-17117345	32929	499	17117095	111	410	51.59173880766171	1	5359	2762666	51.59173880766171	0.0	0.0	1.0	1.0
V:14354680-14355179	27571	499	14354929	0	1	1.0	V:17136307-17136806	32967	499	17136556	56	331	41.791781852394806	1	5396	2781627	41.791781852394806	0.0	0.0	1.0	1.0
V:14355679-14356178	27573	499	14355928	0	1	1.0	V:17133792-17134291	32962	499	17134041	167	692	76.83623590016208	1	5389	2778113	76.83623590016208	0.0	0.0	1.0	1.0
V:14359008-14359489	27579	481	14359248	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	1	5344	2754894	72.26814269755536	0.0	0.0	1.0	1.0
V:14361308-14361807	27583	499	14361557	0	1	1.0	V:17426487-17426986	33539	499	17426736	127	818	88.53196623684701	1	5956	3065179	88.53196623684701	0.0	0.0	1.0	1.0
V:14361854-14362353	27584	499	14362103	0	1	1.0	V:17111393-17111892	32918	499	17111642	91	422	54.954087385762456	1	5334	2749539	54.954087385762456	0.0	0.0	1.0	1.0
V:14362419-14362918	27585	499	14362668	0	1	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5953	3063556	88.08658003433082	0.0	0.0	1.0	1.0
V:14363489-14363988	27587	499	14363738	0	2	1.0	V:17116846-17117345	32929	499	17117095	111	410	51.59173880766171	1	5342	2753357	51.59173880766171	0.0	0.0	1.0	1.0
V:14363489-14363988	27587	499	14363738	0	2	1.0	V:17431604-17432103	33549	499	17431853	90	496	54.954087385762456	1	5962	3068115	54.954087385762456	0.0	0.0	1.0	1.0
V:14365371-14365870	27591	499	14365620	0	1	1.0	V:17112893-17113392	32921	499	17113142	115	466	64.4002693928521	1	5330	2747522	64.4002693928521	0.0	0.0	1.0	1.0
V:14365942-14366434	27592	492	14366188	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5369	2767350	118.55486174567079	0.0	0.0	1.0	1.0
V:14366435-14366928	27593	493	14366681	0	1	1.0	V:17428533-17429032	33543	499	17428782	53	269	32.66747292750941	1	5950	3062101	32.66747292750941	0.0	0.0	1.0	1.0
V:14370064-14370563	27599	499	14370313	0	1	1.0	V:17110893-17111392	32917	499	17111142	84	342	42.78615884342119	1	5318	2740829	42.78615884342119	0.0	0.0	1.0	1.0
V:14372985-14373484	27604	499	14373234	0	1	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5934	3052990	88.08658003433082	0.0	0.0	1.0	1.0
V:14373989-14374488	27606	499	14374238	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5357	2760306	85.40711198758362	0.0	0.0	1.0	1.0
V:14376001-14376500	27610	499	14376250	0	2	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5928	3049974	88.08658003433082	0.0	0.0	1.0	1.0
V:14376001-14376500	27610	499	14376250	0	2	1.0	V:17431604-17432103	33549	499	17431853	90	496	54.954087385762456	1	5939	3055603	54.954087385762456	0.0	0.0	1.0	1.0
V:14382037-14382536	27622	499	14382286	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5341	2752258	85.40711198758362	0.0	0.0	1.0	1.0
V:14387067-14387566	27632	499	14387316	0	1	1.0	V:17427511-17428010	33541	499	17427760	129	742	72.26814269755536	1	5909	3040444	72.26814269755536	0.0	0.0	1.0	1.0
V:14388576-14389075	27635	499	14388825	0	1	1.0	V:17429039-17429538	33544	499	17429288	91	524	62.059335505776026	1	5909	3040463	62.059335505776026	0.0	0.0	1.0	1.0
V:14391091-14391590	27640	499	14391340	0	1	1.0	V:17429039-17429538	33544	499	17429288	91	524	62.059335505776026	1	5904	3037948	62.059335505776026	0.0	0.0	1.0	1.0
V:14392600-14393099	27643	499	14392849	0	1	1.0	V:17431091-17431590	33548	499	17431340	72	451	54.954087385762456	1	5905	3038491	54.954087385762456	0.0	0.0	1.0	1.0
V:14398632-14399131	27655	499	14398881	0	1	1.0	V:17426999-17427498	33540	499	17427248	125	767	79.55757645041022	1	5885	3028367	79.55757645041022	0.0	0.0	1.0	1.0
V:14399652-14400151	27657	499	14399901	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	1	5266	2714241	72.26814269755536	0.0	0.0	1.0	1.0
V:14401182-14401681	27660	499	14401431	0	1	1.0	V:17112893-17113392	32921	499	17113142	115	466	64.4002693928521	1	5261	2711711	64.4002693928521	0.0	0.0	1.0	1.0
V:14408322-14408821	27674	499	14408571	0	2	1.0	V:17424439-17424938	33535	499	17424688	122	768	81.81476092485995	1	5861	3016117	81.81476092485995	0.0	0.0	1.0	1.0
V:14408832-14409331	27675	499	14409081	0	1	1.0	V:17430578-17431077	33547	499	17430827	88	464	48.196294848584124	1	5872	3021746	48.196294848584124	0.0	0.0	1.0	1.0
V:14409867-14410366	27677	499	14410116	0	2	1.0	V:17132283-17132782	32959	499	17132532	38	207	30.067955842386056	1	5282	2722416	30.067955842386056	0.0	0.0	1.0	1.0
V:14409867-14410366	27677	499	14410116	0	2	1.0	V:17431091-17431590	33548	499	17431340	72	451	54.954087385762456	1	5871	3021224	54.954087385762456	0.0	0.0	1.0	1.0
V:14410367-14410816	27678	449	14410591	0	2	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5244	2703051	62.528563369952245	0.0	0.0	1.0	1.0
V:14415607-14416060	27688	453	14415833	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5273	2717705	118.55486174567079	0.0	0.0	1.0	1.0
V:14416069-14416568	27689	499	14416318	0	1	1.0	V:17116352-17116845	32928	493	17116598	109	490	66.26388064409318	1	5239	2700280	66.26388064409318	0.0	0.0	1.0	1.0
V:14418667-14419166	27694	499	14418916	0	1	1.0	V:17423927-17424426	33534	499	17424176	116	692	85.85455269977562	1	5840	3005260	85.85455269977562	0.0	0.0	1.0	1.0
V:14421832-14422286	27700	454	14422059	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5263	2712485	85.40711198758362	0.0	0.0	1.0	1.0
V:14422787-14423242	27702	455	14423014	0	1	1.0	V:17111393-17111892	32918	499	17111642	91	422	54.954087385762456	1	5216	2688628	54.954087385762456	0.0	0.0	1.0	1.0
V:14428731-14429230	27712	499	14428980	0	1	1.0	V:17429039-17429538	33544	499	17429288	91	524	62.059335505776026	1	5832	3000308	62.059335505776026	0.0	0.0	1.0	1.0
V:14429921-14430420	27714	499	14430170	0	1	1.0	V:17425463-17425962	33537	499	17425712	133	826	95.17378228111599	1	5823	2995542	95.17378228111599	0.0	0.0	1.0	1.0
V:14433065-14433564	27720	499	14433314	0	1	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5818	2992910	88.08658003433082	0.0	0.0	1.0	1.0
V:14436497-14436796	27727	299	14436646	0	1	1.0	V:17132786-17133285	32960	499	17133035	127	580	83.6138195166362	1	5233	2696389	83.6138195166362	0.0	0.0	1.0	1.0
V:14439123-14439622	27733	499	14439372	0	1	1.0	V:17110893-17111392	32917	499	17111142	84	342	42.78615884342119	1	5184	2671770	42.78615884342119	0.0	0.0	1.0	1.0
V:14440738-14441237	27736	499	14440987	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5225	2692551	118.55486174567079	0.0	0.0	1.0	1.0
V:14443911-14444375	27742	464	14444143	0	1	1.0	V:17110893-17111392	32917	499	17111142	84	342	42.78615884342119	1	5175	2666999	42.78615884342119	0.0	0.0	1.0	1.0
V:14448574-14449073	27751	499	14448823	0	2	1.0	V:17112393-17112892	32920	499	17112642	115	449	58.28595096309025	1	5169	2663819	58.28595096309025	0.0	0.0	1.0	1.0
V:14448574-14449073	27751	499	14448823	0	2	1.0	V:17112893-17113392	32921	499	17113142	115	466	64.4002693928521	1	5170	2664319	64.4002693928521	0.0	0.0	1.0	1.0
V:14449093-14449592	27752	499	14449342	0	1	1.0	V:17424439-17424938	33535	499	17424688	122	768	81.81476092485995	1	5783	2975346	81.81476092485995	0.0	0.0	1.0	1.0
V:14452304-14452803	27758	499	14452553	0	1	1.0	V:17423927-17424426	33534	499	17424176	116	692	85.85455269977562	1	5776	2971623	85.85455269977562	0.0	0.0	1.0	1.0
V:14452823-14453322	27759	499	14453072	0	2	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5202	2680466	118.55486174567079	0.0	0.0	1.0	1.0
V:14452823-14453322	27759	499	14453072	0	2	1.0	V:17136307-17136806	32967	499	17136556	56	331	41.791781852394806	1	5208	2683484	41.791781852394806	0.0	0.0	1.0	1.0
V:14453901-14454400	27761	499	14454150	0	1	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5204	2681400	76.83623590016208	0.0	0.0	1.0	1.0
V:14454979-14455478	27763	499	14455228	0	1	1.0	V:17133792-17134291	32962	499	17134041	167	692	76.83623590016208	1	5199	2678813	76.83623590016208	0.0	0.0	1.0	1.0
V:14455518-14456017	27764	499	14455767	0	2	1.0	V:17134798-17135297	32964	499	17135047	133	711	84.511176526887	1	5200	2679280	84.511176526887	0.0	0.0	1.0	1.0
V:14455518-14456017	27764	499	14455767	0	2	1.0	V:17432117-17432616	33550	499	17432366	90	477	58.75957788685727	1	5786	2976599	58.75957788685727	0.0	0.0	1.0	1.0
V:14457057-14457533	27767	476	14457295	0	1	1.0	V:17135804-17136303	32966	499	17136053	140	735	90.75392190127378	1	5199	2678758	90.75392190127378	0.0	0.0	1.0	1.0
V:14458671-14459170	27770	499	14458920	0	2	1.0	V:17424951-17425450	33536	499	17425200	132	725	75.92593729794302	1	5766	2966280	75.92593729794302	0.0	0.0	1.0	1.0
V:14458671-14459170	27770	499	14458920	0	2	1.0	V:17428533-17429032	33543	499	17428782	53	269	32.66747292750941	1	5773	2969862	32.66747292750941	0.0	0.0	1.0	1.0
V:14460336-14460835	27773	499	14460585	0	1	1.0	V:17426487-17426986	33539	499	17426736	127	818	88.53196623684701	1	5766	2966151	88.53196623684701	0.0	0.0	1.0	1.0
V:14461426-14461925	27775	499	14461675	0	1	1.0	V:17132786-17133285	32960	499	17133035	127	580	83.6138195166362	1	5185	2671360	83.6138195166362	0.0	0.0	1.0	1.0
V:14468003-14468502	27787	499	14468252	0	2	1.0	V:17111393-17111892	32918	499	17111642	91	422	54.954087385762456	1	5131	2643390	54.954087385762456	0.0	0.0	1.0	1.0
V:14468003-14468502	27787	499	14468252	0	2	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5751	2957972	88.08658003433082	0.0	0.0	1.0	1.0
V:14469013-14469508	27789	495	14469260	0	1	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5176	2666290	76.83623590016208	0.0	0.0	1.0	1.0
V:14469925-14470424	27790	499	14470174	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5171	2663364	118.55486174567079	0.0	0.0	1.0	1.0
V:14470480-14470979	27791	499	14470729	0	2	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	2	5132	2643413	72.26814269755536	0.0	0.0	1.0	1.0
V:14471091-14471590	27792	499	14471340	0	1	1.0	V:17113393-17113892	32922	499	17113642	99	494	62.528563369952245	1	5130	2642302	62.528563369952245	0.0	0.0	1.0	1.0
V:14471091-14471590	27792	499	14471340	0	1	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	2	5131	2642802	72.26814269755536	0.0	0.0	1.0	1.0
V:14471091-14471590	27792	499	14471340	0	1	1.0	V:17114393-17114892	32924	499	17114642	125	515	71.34940874773103	2	5132	2643302	71.34940874773103	0.0	0.0	1.0	1.0
V:14471702-14472201	27793	499	14471951	0	2	1.0	V:17113893-17114392	32923	499	17114142	124	578	72.26814269755536	2	5130	2642191	72.26814269755536	0.0	0.0	1.0	1.0
V:14472760-14473233	27795	473	14472996	0	1	1.0	V:17111893-17112392	32919	499	17112142	97	473	55.90905471071523	1	5124	2639146	55.90905471071523	0.0	0.0	1.0	1.0
V:14475122-14475621	27800	499	14475371	0	1	1.0	V:17114893-17115392	32925	499	17115142	62	265	42.2894070815771	1	5125	2639771	42.2894070815771	0.0	0.0	1.0	1.0
V:14478940-14479439	27807	499	14479189	0	1	1.0	V:17430065-17430564	33546	499	17430314	71	428	52.0740352376931	1	5739	2951125	52.0740352376931	0.0	0.0	1.0	1.0
V:14480132-14480631	27809	499	14480381	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5154	2654163	85.40711198758362	0.0	0.0	1.0	1.0
V:14481993-14482492	27812	499	14482242	0	1	1.0	V:17111893-17112392	32919	499	17112142	97	473	55.90905471071523	1	5107	2629900	55.90905471071523	0.0	0.0	1.0	1.0
V:14482662-14483161	27813	499	14482911	0	1	1.0	V:17424439-17424938	33535	499	17424688	122	768	81.81476092485995	1	5722	2941777	81.81476092485995	0.0	0.0	1.0	1.0
V:14485623-14486122	27819	499	14485872	0	2	1.0	V:17134798-17135297	32964	499	17135047	133	711	84.511176526887	1	5145	2649175	84.511176526887	0.0	0.0	1.0	1.0
V:14486123-14486583	27820	460	14486353	0	2	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5143	2648191	85.40711198758362	0.0	0.0	1.0	1.0
V:14486123-14486583	27820	460	14486353	0	2	1.0	V:17426999-17427498	33540	499	17427248	125	767	79.55757645041022	1	5720	2940895	79.55757645041022	0.0	0.0	1.0	1.0
V:14488371-14488870	27824	499	14488620	0	2	1.0	V:17119205-17119704	32933	499	17119454	68	251	49.16996790046714	1	5109	2630834	49.16996790046714	0.0	0.0	1.0	1.0
V:14488371-14488870	27824	499	14488620	0	2	1.0	V:17430578-17431077	33547	499	17430827	88	464	48.196294848584124	1	5723	2942207	48.196294848584124	0.0	0.0	1.0	1.0
V:14490373-14490872	27828	499	14490622	0	1	1.0	V:17134798-17135297	32964	499	17135047	133	711	84.511176526887	1	5136	2644425	84.511176526887	0.0	0.0	1.0	1.0
V:14492501-14493000	27832	499	14492750	0	1	1.0	V:17134798-17135297	32964	499	17135047	133	711	84.511176526887	1	5132	2642297	84.511176526887	0.0	0.0	1.0	1.0
V:14497811-14498212	27841	401	14498011	0	1	1.0	V:17135804-17136303	32966	499	17136053	140	735	90.75392190127378	1	5125	2638042	90.75392190127378	0.0	0.0	1.0	1.0
V:14498213-14498643	27842	430	14498428	0	2	1.0	V:17119205-17119704	32933	499	17119454	68	251	49.16996790046714	1	5091	2621026	49.16996790046714	0.0	0.0	1.0	1.0
V:14498213-14498643	27842	430	14498428	0	2	1.0	V:17133792-17134291	32962	499	17134041	167	692	76.83623590016208	1	5120	2635613	76.83623590016208	0.0	0.0	1.0	1.0
V:14498981-14499459	27843	478	14499220	0	1	1.0	V:17111393-17111892	32918	499	17111642	91	422	54.954087385762456	1	5075	2612422	54.954087385762456	0.0	0.0	1.0	1.0
V:14499934-14500428	27845	494	14500181	0	1	1.0	V:17111393-17111892	32918	499	17111642	91	422	54.954087385762456	1	5073	2611461	54.954087385762456	0.0	0.0	1.0	1.0
V:14504007-14504506	27852	499	14504256	0	1	1.0	V:17432630-17433129	33551	499	17432879	78	438	52.0740352376931	1	5699	2928623	52.0740352376931	0.0	0.0	1.0	1.0
V:14510193-14510679	27866	486	14510436	0	2	1.0	V:17134798-17135297	32964	499	17135047	133	711	84.511176526887	2	5098	2624611	84.511176526887	0.0	0.0	1.0	1.0
V:14511186-14511685	27868	499	14511435	0	1	1.0	V:17135804-17136303	32966	499	17136053	140	735	90.75392190127378	1	5098	2624618	90.75392190127378	0.0	0.0	1.0	1.0
V:14513751-14514250	27873	499	14514000	0	1	1.0	V:17111893-17112392	32919	499	17112142	97	473	55.90905471071523	1	5046	2598142	55.90905471071523	0.0	0.0	1.0	1.0
V:14516829-14517328	27879	499	14517078	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5082	2616460	118.55486174567079	0.0	0.0	1.0	1.0
V:14517342-14517841	27880	499	14517591	0	1	1.0	V:17133289-17133788	32961	499	17133538	100	531	118.55486174567079	1	5081	2615947	118.55486174567079	0.0	0.0	1.0	1.0
V:14520933-14521432	27887	499	14521182	0	1	1.0	V:17432117-17432616	33550	499	17432366	90	477	58.75957788685727	1	5663	2911184	58.75957788685727	0.0	0.0	1.0	1.0
V:14521446-14521945	27888	499	14521695	1	1	1.0	V:17432630-17433129	33551	499	17432879	78	438	52.0740352376931	1	5663	2911184	52.0740352376931	0.0	0.0	1.0	1.0
V:14524203-14524663	27893	460	14524433	0	2	1.0	V:17135301-17135800	32965	499	17135550	146	669	76.83623590016208	1	5072	2611117	76.83623590016208	0.0	0.0	1.0	1.0
V:14524203-14524663	27893	460	14524433	0	2	1.0	V:17427511-17428010	33541	499	17427760	129	742	72.26814269755536	1	5648	2903327	72.26814269755536	0.0	0.0	1.0	1.0
V:14526718-14527217	27898	499	14526967	0	2	1.0	V:17119205-17119704	32933	499	17119454	68	251	49.16996790046714	1	5035	2592487	49.16996790046714	0.0	0.0	1.0	1.0
V:14526718-14527217	27898	499	14526967	0	2	1.0	V:17425975-17426474	33538	499	17426224	113	850	88.08658003433082	1	5640	2899257	88.08658003433082	0.0	0.0	1.0	1.0
V:14527742-14528241	27900	499	14527991	0	1	1.0	V:17134295-17134794	32963	499	17134544	139	710	85.40711198758362	1	5063	2606553	85.40711198758362	0.0	0.0	1.0	1.0
V:14529790-14530289	27904	499	14530039	0	1	1.0	V:17427511-17428010	33541	499	17427760	129	742	72.26814269755536	1	5637	2897721	72.26814269755536	0.0	0.0	1.0	1.0
V:14530814-14531313	27906	499	14531063	1	1	1.0	V:17431604-17432103	33549	499	17431853	90	496	54.954087385762456	1	5643	2900790	54.954087385762456	0.0	0.0	1.0	1.0
V:14533331-14533830	27911	499	14533580	0	1	1.0	V:17111893-17112392	32919	499	17112142	97	473	55.90905471071523	1	5008	2578562	55.90905471071523	0.0	0.0	1.0	1.0
