name1	idx1	length1	mid1	trans1	cis1	bias1	name2	idx2	length2	mid2	trans2	cis2	bias2	n	d	D	bias	df	expected	p	padj
V:16888847-16889346	32483	499	16889096	0	2	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	2	439	224546	36.76429802727879	0.0009239696614409801	0.033969096001380074	0.0005639173173923595	0.696437886979564
V:16892361-16892860	32490	499	16892610	0	1	1.0	V:17114393-17114892	32924	499	17114642	55	71	6.105036835842236	1	434	222032	6.105036835842236	0.000923442546097137	0.005637650759706964	0.005621792891783661	1.0
V:16894369-16894868	32494	499	16894618	0	2	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	2	435	222477	1.827662900458801	0.000923534415815081	0.0016879095890821154	1.4225703119929989e-06	0.0022362805304529942
V:16894871-16895370	32495	499	16895120	0	1	1.0	V:17116352-17116845	32928	493	17116598	41	77	5.435447368396396	1	433	221478	5.435447368396396	0.000923329039239515	0.005018706396498394	0.005006136795126626	1.0
V:16895373-16895872	32496	499	16895622	0	1	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	425	217520	4.753260189176723	0.0009225462238061168	0.004385102238292934	0.004375504056213786	1.0
V:16896377-16896876	32498	499	16896626	0	1	1.0	V:17133289-17133788	32961	499	17133538	7	67	6.105036835842236	2	463	236912	6.105036835842236	0.000926843447370431	0.0056584133872554865	1.594468925658621e-05	0.022976297218740727
V:16896879-16897378	32499	499	16897128	0	2	1.0	V:17134295-17134794	32963	499	17134544	33	134	6.105036835842236	1	464	237416	6.105036835842236	0.000926970265473211	0.00565918761644441	0.005643208471888483	1.0
V:16896879-16897378	32499	499	16897128	0	2	1.0	V:17433143-17433642	33552	499	17433392	42	113	6.7638035170829465	1	1053	536264	6.7638035170829465	0.001094271803294865	0.0074014394717705064	0.007374122918169634	1.0
V:16899891-16900390	32505	499	16900140	0	3	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	415	212502	4.753260189176723	0.0009216255872955874	0.004380726213418732	0.004371147164591194	1.0
V:16899891-16900390	32505	499	16900140	0	3	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	424	216955	1.827662900458801	0.000922438529374618	0.001685906678091765	0.0016844866825538318	1.0
V:16899891-16900390	32505	499	16900140	0	3	1.0	V:17429039-17429538	33544	499	17429288	20	68	3.3403516777134774	1	1039	529148	3.3403516777134774	0.0010883350522933111	0.003635421817842347	0.0036288232823955546	1.0
V:16901899-16902398	32509	499	16902148	0	3	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	411	210494	4.753260189176723	0.0009212800017598417	0.004379083555449717	0.004369511683469551	1.0
V:16901899-16902398	32509	499	16902148	0	3	1.0	V:17433656-17434155	33553	499	17433905	34	71	7.413102413009175	7	1044	531757	7.413102413009175	0.0010904841979386616	0.008083871039087467	1.1102230246251565e-16	1.7863488466218769e-13
V:16903405-16903904	32512	499	16903654	0	1	1.0	V:17119205-17119704	32933	499	17119454	83	125	26.370450938455516	1	421	215800	26.370450938455516	0.000922221548387707	0.024319398096144505	0.024026134812017097	1.0
V:16903998-16904497	32513	499	16904247	0	1	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	416	212848	1.827662900458801	0.0009216864602819528	0.0016845321493125192	0.0016831144676022758	1.0
V:16909730-16910229	32524	499	16909979	0	2	1.0	V:17111393-17111892	32918	499	17111642	46	107	3.3403516777134774	1	394	201663	3.3403516777134774	0.0009199179348597075	0.003072849417067341	0.0030681341984237775	1.0
V:16909730-16910229	32524	499	16909979	0	2	1.0	V:17433143-17433642	33552	499	17433392	42	113	6.7638035170829465	1	1028	523413	6.7638035170829465	0.0010837131073410814	0.007330022526942495	0.007303229951586165	1.0
V:16911671-16912105	32528	434	16911888	0	1	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	397	203254	33.18360640334174	0.0009201441363423209	0.030533700854726398	0.030072366424631958	1.0
V:16912209-16912708	32529	499	16912458	0	2	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	2	393	201184	36.76429802727879	0.0009198515012976622	0.03381769473454708	0.0005589579556440905	0.6914309911317399
V:16914261-16914760	32533	499	16914510	0	1	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	388	198632	4.753260189176723	0.0009195106577437758	0.004370673402977193	0.004361138235364437	1.0
V:16915291-16915790	32535	499	16915540	0	3	1.0	V:17429039-17429538	33544	499	17429288	20	68	3.3403516777134774	1	1009	513748	3.3403516777134774	0.0010761976807846577	0.003594878728560385	0.003588426462304062	1.0
V:16915291-16915790	32535	499	16915540	0	3	1.0	V:17432117-17432616	33550	499	17432366	26	113	4.056055638678365	2	1015	516826	4.056055638678365	0.0010785580625503012	0.004374691511249162	9.538781930218398e-06	0.014422638278490219
V:16917866-16918365	32540	499	16918115	0	2	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	385	197027	33.18360640334174	0.0009193078067044981	0.030505948421201433	0.03004544799793818	1.0
V:16917866-16918365	32540	499	16918115	0	2	1.0	V:17135301-17135800	32965	499	17135550	26	106	6.105036835842236	1	425	217435	6.105036835842236	0.0009225299569589558	0.005632079369402378	0.005616252799560573	1.0
V:16918383-16918882	32541	499	16918632	0	2	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	380	194510	4.753260189176723	0.0009190082739575991	0.004368285442126672	0.00435876068331198	1.0
V:16918892-16919391	32542	499	16919141	0	1	1.0	V:17135301-17135800	32965	499	17135550	26	106	6.105036835842236	1	423	216409	6.105036835842236	0.0009223354246690993	0.005630891742607043	0.005615071840525898	1.0
V:16919411-16919910	32543	499	16919660	0	4	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	378	193482	4.753260189176723	0.0009188926612914193	0.004367735905043154	0.004358213540616385	1.0
V:16919411-16919910	32543	499	16919660	0	4	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	379	193982	36.76429802727879	0.0009189483974812856	0.033784492756692236	0.03322030465500303	1.0
V:16919411-16919910	32543	499	16919660	0	4	1.0	V:17117346-17117840	32930	494	17117593	32	83	4.753260189176723	2	387	197933	4.753260189176723	0.0009194212010725959	0.004370248192143417	9.519443105565628e-06	0.014402917418720795
V:16923344-16923843	32550	499	16923593	0	1	1.0	V:17431091-17431590	33548	499	17431340	42	120	8.68735730398608	1	998	507747	8.68735730398608	0.0010716693869002839	0.009309974875746465	0.009266781736400165	1.0
V:16923855-16924354	32551	499	16924104	0	1	1.0	V:17134798-17135297	32964	499	17135047	27	117	5.435447368396396	1	413	210943	5.435447368396396	0.0009213561353114192	0.005007982781034327	0.004995466793099812	1.0
V:16924366-16924865	32552	499	16924615	0	1	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	373	190527	33.18360640334174	0.0009185828783573174	0.030481892684257963	0.030022114572032965	1.0
V:16924889-16925388	32553	499	16925138	0	1	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	1	366	187004	6.105036835842236	0.0009182592366613836	0.00560600646467012	0.005590325953582886	1.0
V:16925981-16926480	32555	499	16926230	0	1	1.0	V:17135301-17135800	32965	499	17135550	26	106	6.105036835842236	1	410	209320	6.105036835842236	0.0009210840540794854	0.005623252079062161	0.005607475034761333	1.0
V:16927073-16927572	32557	499	16927322	0	2	1.0	V:17110893-17111392	32917	499	17111142	22	90	4.056055638678365	1	360	183820	4.056055638678365	0.000918011995645648	0.003723507731312909	0.0037165857612083686	1.0
V:16927596-16928095	32558	499	16927845	0	2	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	363	185297	4.753260189176723	0.0009181211755167054	0.00436406883242369	0.0043545624391850835	1.0
V:16927596-16928095	32558	499	16927845	0	2	1.0	V:17132786-17133285	32960	499	17133035	51	108	8.68735730398608	1	402	205190	8.68735730398608	0.0009204308306827443	0.007996111499745714	0.007964235393334684	1.0
V:16930334-16930833	32563	499	16930583	0	2	1.0	V:17111393-17111892	32918	499	17111642	46	107	3.3403516777134774	1	355	181059	3.3403516777134774	0.0009178344080001838	0.0030658897046265702	0.0030611958096012915	1.0
V:16930334-16930833	32563	499	16930583	0	2	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	359	183059	36.76429802727879	0.0009179595539088821	0.03374813861689403	0.033185157281553024	1.0
V:16950002-16950501	32602	499	16950251	0	1	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	320	163391	36.76429802727879	0.0009176367028259899	0.033736269223464156	0.03317368161314849	1.0
V:16955344-16955843	32612	499	16955593	0	1	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	317	161502	1.827662900458801	0.0009177261419051871	0.0016772940223412996	0.0016758884942782437	1.0
V:16957416-16957915	32616	499	16957665	0	1	1.0	V:17110893-17111392	32917	499	17111142	22	90	4.056055638678365	1	301	153477	4.056055638678365	0.0009183904802232169	0.0037250428858179104	0.003718115210493478	1.0
V:16957934-16958433	32617	499	16958183	0	2	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	345	175858	8.68735730398608	0.0009175992421715514	0.007971512478611118	0.007939831936707886	1.0
V:16958970-16959469	32619	499	16959219	0	3	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	306	155923	33.18360640334174	0.0009181367209005223	0.03046708757081776	0.030007753725799002	1.0
V:16958970-16959469	32619	499	16959219	0	3	1.0	V:17119205-17119704	32933	499	17119454	83	125	26.370450938455516	1	314	160235	26.370450938455516	0.0009177997800774728	0.02420279407185826	0.02391232502141305	1.0
V:16959488-16959987	32620	499	16959737	0	2	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	305	155405	33.18360640334174	0.0009181865516792324	0.03046874113576525	0.03000935768155788	1.0
V:16966574-16967073	32634	499	16966823	0	2	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	2	285	145319	6.105036835842236	0.0009196003649326533	0.005614194102167812	1.5696916659035942e-05	0.022782071403144366
V:16968665-16969164	32638	499	16968914	0	1	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	287	146228	33.18360640334174	0.0009194359226148653	0.030510199769145065	0.030049571634382266	1.0
V:16971295-16971794	32643	499	16971544	0	1	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	279	142098	36.76429802727879	0.0009202479247786187	0.033832268965545975	0.03326649300206308	1.0
V:16972347-16972846	32645	499	16972596	0	1	1.0	V:17424951-17425450	33536	499	17425200	26	129	12.957333377897633	1	891	452604	12.957333377897633	0.0010325441435788528	0.013379018695746996	0.013289939021905672	1.0
V:16973391-16973890	32647	499	16973640	0	3	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	2	274	139502	4.753260189176723	0.0009208471897335006	0.004377026287275513	9.548951507065695e-06	0.014428465727176265
V:16973391-16973890	32647	499	16973640	0	3	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	275	140002	36.76429802727879	0.0009207261870700708	0.033849851942964124	0.03328349104666117	1.0
V:16973895-16974394	32648	499	16974144	0	2	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	2	274	139498	36.76429802727879	0.0009208481687013316	0.033854336512009656	0.0005601562454893294	0.6923531194248111
V:16974913-16975412	32650	499	16975162	0	4	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	279	141933	1.827662900458801	0.0009202839075938225	0.0016819687557984848	0.001680555384390492	1.0
V:16974913-16975412	32650	499	16975162	0	4	1.0	V:17433143-17433642	33552	499	17433392	42	113	6.7638035170829465	2	902	458230	6.7638035170829465	0.001036354846165356	0.007009700553439191	2.4447519757386793e-05	0.033664234705921614
V:16975422-16975921	32651	499	16975671	0	1	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	311	158370	8.68735730398608	0.0009179287893924148	0.007974375373067295	0.007942672101714177	1.0
V:16976440-16976939	32653	499	16976689	0	1	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	269	136953	36.76429802727879	0.000921507079324956	0.033878560898549924	0.033311244299096265	1.0
V:16978476-16978975	32657	499	16978725	0	1	1.0	V:17110893-17111392	32917	499	17111142	22	90	4.056055638678365	1	260	132417	4.056055638678365	0.0009228698671033802	0.0037432115282310186	0.0037362161517385806	1.0
V:16980512-16981011	32661	499	16980761	0	1	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	301	153280	8.68735730398608	0.0009184129858135142	0.007978581760382696	0.007946845078378617	1.0
V:16984051-16984550	32668	499	16984300	0	2	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	261	132795	1.827662900458801	0.0009227465987652566	0.0016864697250878022	0.0016850487812687387	1.0
V:16984051-16984550	32668	499	16984300	0	2	1.0	V:17133289-17133788	32961	499	17133538	7	67	6.105036835842236	1	293	149238	6.105036835842236	0.0009189460330933788	0.0056101993821861765	0.005594495428176138	1.0
V:16984555-16985054	32669	499	16984804	0	2	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	2	252	128338	4.753260189176723	0.0009243200976067851	0.004393533922010274	9.62100788426401e-06	0.014508479889470127
V:16986571-16987070	32673	499	16986820	0	1	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	1	246	125322	6.105036835842236	0.0009255423947048856	0.005650470412806962	0.005634540411390332	1.0
V:16987075-16987574	32674	499	16987324	0	1	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	255	129771	1.827662900458801	0.0009237849753016859	0.001688367527360141	0.0016869433843869075	1.0
V:16989595-16990094	32679	499	16989844	0	1	1.0	V:17135804-17136303	32966	499	17136053	18	112	3.3403516777134774	1	287	146209	3.3403516777134774	0.0009194392797790424	0.0030712505407655957	0.0030665402247951334	1.0
V:16991107-16991606	32682	499	16991356	0	1	1.0	V:17111393-17111892	32918	499	17111642	46	107	3.3403516777134774	1	236	120286	3.3403516777134774	0.0009278971427524198	0.0030995027775385874	0.003094705448320134	1.0
V:16991611-16992110	32683	499	16991860	0	1	1.0	V:17424439-17424938	33535	499	17424688	49	119	4.753260189176723	1	852	432828	4.753260189176723	0.0010194924119983205	0.004845912695119371	0.004834193060220371	1.0
V:17001691-17002190	32703	499	17001940	0	2	1.0	V:17134798-17135297	32964	499	17135047	27	117	5.435447368396396	2	261	133107	5.435447368396396	0.0009226462222731704	0.005014994980815581	1.2530079746220224e-05	0.01849439770542105
V:17002195-17002694	32704	499	17002444	0	2	1.0	V:17426487-17426986	33539	499	17426736	20	105	4.056055638678365	2	835	424292	4.056055638678365	0.00101402865584006	0.004112956647301518	8.432998700791394e-06	0.012809725026502128
V:17003707-17004206	32707	499	17003956	0	1	1.0	V:17111393-17111892	32918	499	17111642	46	107	3.3403516777134774	1	211	107686	3.3403516777134774	0.0009358467553321008	0.003126057279256297	0.003121177440646661	1.0
V:17004715-17005214	32709	499	17004964	0	2	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	211	107678	4.753260189176723	0.0009358528930356901	0.0044483522993924085	0.004438475442982037	1.0
V:17004715-17005214	32709	499	17004964	0	2	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	212	108178	4.753260189176723	0.0009354722481616993	0.004446542995266653	0.004436674165627985	1.0
V:17006227-17006726	32712	499	17006476	0	1	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	250	127565	8.68735730398608	0.0009246207412087553	0.008032510749556902	0.008000344164529993	1.0
V:17007739-17008238	32715	499	17007988	0	1	1.0	V:17110893-17111392	32917	499	17111142	22	90	4.056055638678365	1	202	103154	4.056055638678365	0.0009395827719492991	0.003811000000170003	0.003803749124411726	1.0
V:17009301-17009790	32718	489	17009545	0	2	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	2	205	104597	6.105036835842236	0.0009383352270988862	0.0057285711258070905	1.634176800313636e-05	0.02343409531649754
V:17009301-17009790	32718	489	17009545	0	2	1.0	V:17427511-17428010	33541	499	17427760	38	116	6.105036835842236	1	823	418215	6.105036835842236	0.0010102031301131836	0.006167327321024113	0.006148353015543728	1.0
V:17010295-17010794	32720	499	17010544	0	3	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	209	106551	1.827662900458801	0.000936733179900348	0.0017120324805326658	0.0017105681466994538	1.0
V:17010295-17010794	32720	499	17010544	0	3	1.0	V:17425975-17426474	33538	499	17426224	21	157	4.753260189176723	2	818	415680	4.753260189176723	0.0010086233674714117	0.004794249298475226	1.145296442039978e-05	0.017019105128714074
V:17011353-17011852	32722	499	17011602	0	1	1.0	V:17111393-17111892	32918	499	17111642	46	107	3.3403516777134774	1	196	100040	3.3403516777134774	0.0009424738460037929	0.0031481940926998435	0.0031432449339127144	1.0
V:17013469-17013968	32726	499	17013718	0	5	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	2	196	99924	36.76429802727879	0.0009425870403649635	0.03465355086862818	0.0005866045544321574	0.7232834156148501
V:17013469-17013968	32726	499	17013718	0	5	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	1	197	100424	6.105036835842236	0.000942102028626573	0.005751567587886926	0.005735063009287833	1.0
V:17013469-17013968	32726	499	17013718	0	5	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	203	103377	1.827662900458801	0.0009393862889753663	0.0017168814695599473	0.0017154088313856564	1.0
V:17013469-17013968	32726	499	17013718	0	5	1.0	V:17117346-17117840	32930	494	17117593	32	83	4.753260189176723	1	204	103875	4.753260189176723	0.0009389524084686889	0.004463085102705821	0.004453142762859019	1.0
V:17014986-17015485	32729	499	17015235	0	1	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	233	118806	8.68735730398608	0.0009286699452647763	0.008067687631988308	0.008035239074535627	1.0
V:17016486-17016985	32732	499	17016735	0	1	1.0	V:17428023-17428522	33542	499	17428272	28	161	6.105036835842236	1	810	411537	6.105036835842236	0.0010060620998029802	0.0061420461784419825	0.006123226955020988	1.0
V:17017486-17017985	32734	499	17017735	0	1	1.0	V:17423927-17424426	33534	499	17424176	19	125	8.05400020058745	1	800	406441	8.05400020058745	0.0010029470630962278	0.008077735847355612	0.008045206519541992	1.0
V:17018986-17019485	32737	499	17019235	0	3	1.0	V:17423927-17424426	33534	499	17424176	19	125	8.05400020058745	1	797	404941	8.05400020058745	0.0010020376697628132	0.008070411593265879	0.00803794114998102	1.0
V:17019486-17019985	32738	499	17019735	0	3	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	182	92907	4.753260189176723	0.0009502758439715259	0.004516908337886165	0.00450672493232962	1.0
V:17019486-17019985	32738	499	17019735	0	3	1.0	V:17425975-17426474	33538	499	17426224	21	157	4.753260189176723	1	800	406489	4.753260189176723	0.0010029762203787225	0.004767406939017121	0.004756063657554543	1.0
V:17019486-17019985	32738	499	17019735	0	3	1.0	V:17428533-17429032	33543	499	17428782	9	48	4.056055638678365	1	805	409047	4.056055638678365	0.0010045351270176314	0.004074450366190352	0.004066163076466456	1.0
V:17021486-17021984	32742	498	17021735	0	1	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	179	91407	4.753260189176723	0.0009521630581699322	0.004525878758003899	0.004515654895237309	1.0
V:17021985-17022484	32743	499	17022234	0	1	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	179	91408	36.76429802727879	0.0009521617677406178	0.03500555899939668	0.03440009617817985	1.0
V:17022884-17023383	32744	499	17023133	0	2	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	2	175	89009	6.105036835842236	0.0009553888529435899	0.005832684139773678	1.6939992896314315e-05	0.024054789912766328
V:17025460-17025959	32749	499	17025709	0	1	1.0	V:17114893-17115392	32925	499	17115142	60	78	33.18360640334174	1	176	89433	33.18360640334174	0.0009547988048085204	0.031683667733147056	0.031187118469937603	1.0
V:17027632-17028131	32753	499	17027881	0	1	1.0	V:17119205-17119704	32933	499	17119454	83	125	26.370450938455516	1	180	91573	26.370450938455516	0.000951949448574597	0.02510333622952619	0.024790942742699662	1.0
V:17028197-17028696	32754	499	17028446	0	1	1.0	V:17115852-17116351	32927	499	17116101	6	17	1.0	1	173	87655	1.0	0.0009573330100163342	0.0009573330100163342	0.0009568750250340541	1.0
V:17028762-17029261	32755	499	17029011	0	2	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	1	164	83131	6.105036835842236	0.0009645585541770504	0.005888665503577622	0.005871365510124127	1.0
V:17028762-17029261	32755	499	17029011	0	2	1.0	V:17429552-17430051	33545	499	17429801	34	122	6.105036835842236	1	790	400790	6.105036835842236	0.0009995390728295844	0.0061022228584882085	0.006083646634838957	1.0
V:17032302-17032801	32762	499	17032551	0	2	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	158	80091	4.753260189176723	0.0009701395188367024	0.00461132555283356	0.004600712302795129	1.0
V:17032302-17032801	32762	499	17032551	0	2	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	1	161	81591	6.105036835842236	0.0009673057160841323	0.00590543702821438	0.005888038447312782	1.0
V:17036310-17036809	32770	499	17036559	0	1	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	1	153	77583	6.105036835842236	0.0009752586570696023	0.005953990025883953	0.00593630446103488	1.0
V:17040318-17040817	32778	499	17040567	0	3	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	151	76528	1.827662900458801	0.0009775668127517552	0.0017866625963861387	0.0017850678543316345	1.0
V:17040318-17040817	32778	499	17040567	0	3	1.0	V:17427511-17428010	33541	499	17427760	38	116	6.105036835842236	1	763	387193	6.105036835842236	0.0009915433933955103	0.0060534089410156	0.006035128427729797	1.0
V:17040318-17040817	32778	499	17040567	0	3	1.0	V:17428023-17428522	33542	499	17428272	28	161	6.105036835842236	1	764	387705	6.105036835842236	0.0009918391428789942	0.006055214502506451	0.006036923093750257	1.0
V:17040819-17041318	32779	499	17041068	0	4	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	2	141	71574	4.753260189176723	0.0009898213773214199	0.004704878547217977	1.103060597007488e-05	0.016413541683471422
V:17040819-17041318	32779	499	17041068	0	4	1.0	V:17134295-17134794	32963	499	17134544	33	134	6.105036835842236	2	184	93476	6.105036835842236	0.0009495845545069752	0.005797248684011924	1.673518115163919e-05	0.023830897959934205
V:17041320-17041819	32780	499	17041569	0	2	1.0	V:17116352-17116845	32928	493	17116598	41	77	5.435447368396396	1	148	75029	5.435447368396396	0.000981017774109457	0.005332270478633338	0.005318082617213782	1.0
V:17041320-17041819	32780	499	17041569	0	2	1.0	V:17116846-17117345	32929	499	17117095	28	104	1.827662900458801	1	149	75526	1.827662900458801	0.0009798505168527383	0.001790836437647131	0.001789234238308901	1.0
V:17042322-17042821	32782	499	17042571	0	2	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	1	141	71571	6.105036835842236	0.000989829582152988	0.006042946060250321	0.006024728621947251	1.0
V:17042322-17042821	32782	499	17042571	0	2	1.0	V:17133289-17133788	32961	499	17133538	7	67	6.105036835842236	1	179	90967	6.105036835842236	0.0009527351481745354	0.00581648317440715	0.005799604297254457	1.0
V:17042823-17043322	32783	499	17043072	0	1	1.0	V:17433656-17434155	33553	499	17433905	34	71	7.413102413009175	1	770	390833	7.413102413009175	0.0009936551393053754	0.007366067310883646	0.007339010911677657	1.0
V:17043324-17043823	32784	499	17043573	0	1	1.0	V:17430578-17431077	33547	499	17430827	28	121	4.056055638678365	1	763	387254	4.056055638678365	0.0009915786069785678	0.004021898000028258	0.004013822969560543	1.0
V:17043825-17044324	32785	499	17044074	0	1	1.0	V:17431091-17431590	33548	499	17431340	42	120	8.68735730398608	1	763	387266	8.68735730398608	0.0009915855349478687	0.00861425783955631	0.008577270422653216	1.0
V:17044827-17045326	32787	499	17045076	0	1	1.0	V:17430578-17431077	33547	499	17430827	28	121	4.056055638678365	1	760	385751	4.056055638678365	0.0009907127194953987	0.00401838591221969	0.0040103249693365095	1.0
V:17046330-17046829	32790	499	17046579	0	2	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	2	132	67063	36.76429802727879	0.0010034251565343517	0.03689022150289778	0.0006637845423692612	0.815791202571822
V:17046831-17047330	32791	499	17047080	0	1	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	1	132	67062	6.105036835842236	0.0010034284771609802	0.006125967815200865	0.006107246890674767	1.0
V:17047332-17047831	32792	499	17047581	0	1	1.0	V:17135301-17135800	32965	499	17135550	26	106	6.105036835842236	1	173	87969	6.105036835842236	0.000956873842287222	0.005841750054417384	0.005824724357601063	1.0
V:17048334-17048833	32794	499	17048583	0	2	1.0	V:17111893-17112392	32919	499	17112142	30	128	6.105036835842236	1	125	63559	6.105036835842236	0.0010160229641457223	0.006202857622171251	0.006183664290163704	1.0
V:17048334-17048833	32794	499	17048583	0	2	1.0	V:17133792-17134291	32962	499	17134041	30	156	8.68735730398608	1	168	85458	8.68735730398608	0.0009606939086187698	0.008345891243934206	0.008311169423578013	1.0
V:17049837-17050336	32797	499	17050086	0	2	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	124	63056	4.753260189176723	0.0010180020105030301	0.004838828429025918	0.004827143007239076	1.0
V:17049837-17050336	32797	499	17050086	0	2	1.0	V:17433143-17433642	33552	499	17433392	42	113	6.7638035170829465	1	755	383306	6.7638035170829465	0.0009893119754563642	0.006691511819084034	0.006669178944660903	1.0
V:17050338-17050837	32798	499	17050587	0	1	1.0	V:17425975-17426474	33538	499	17426224	21	157	4.753260189176723	1	740	375637	4.753260189176723	0.0009849821349518755	0.004681876369117045	0.004670936137565307	1.0
V:17050839-17051338	32799	499	17051088	0	3	1.0	V:17132786-17133285	32960	499	17133035	51	108	8.68735730398608	1	161	81947	8.68735730398608	0.0009666564846093816	0.008397690272016818	0.008362536715683544	1.0
V:17050839-17051338	32799	499	17051088	0	3	1.0	V:17134798-17135297	32964	499	17135047	27	117	5.435447368396396	2	165	83959	5.435447368396396	0.0009631453795023426	0.005235126018399156	1.3652224905014165e-05	0.020041466160560795
V:17051841-17052340	32801	499	17052090	0	1	1.0	V:17134295-17134794	32963	499	17134544	33	134	6.105036835842236	1	162	82454	6.105036835842236	0.0009657467472226574	0.0058959194658891444	0.005878576866120255	1.0
V:17052342-17052841	32802	499	17052591	0	1	1.0	V:17116352-17116845	32928	493	17116598	41	77	5.435447368396396	1	126	64007	5.435447368396396	0.0010142985282065192	0.005513166265908462	0.005498000350623311	1.0
V:17055348-17055847	32808	499	17055597	0	2	1.0	V:17113893-17114392	32923	499	17114142	68	90	6.105036835842236	2	115	58545	6.105036835842236	0.0010380174473115036	0.006337134752083657	1.9990160578742255e-05	0.027786323204451735
V:17055849-17056348	32809	499	17056098	0	1	1.0	V:17113393-17113892	32922	499	17113642	66	123	36.76429802727879	1	113	57544	36.76429802727879	0.0010430843422499787	0.03834826362606629	0.03762245164888012	1.0
V:17056851-17057350	32811	499	17057100	0	1	1.0	V:17112893-17113392	32921	499	17113142	34	104	4.753260189176723	1	110	56042	4.753260189176723	0.0010511799534596426	0.00499653182444036	0.00498407296024217	1.0
V:17057352-17057851	32812	499	17057601	0	2	1.0	V:17112393-17112892	32920	499	17112642	20	88	4.753260189176723	1	108	55041	4.753260189176723	0.0010569295650242568	0.005023861224193671	0.005011265810035415	1.0
