name1	idx1	length1	mid1	trans1	cis1	bias1	name2	idx2	length2	mid2	trans2	cis2	bias2	n	d	D	bias	df	expected	p	padj
I:6076210-6076648	11698	438	6076429	0	8	1.0	I:6171459-6171958	11878	499	6171708	127	426	1.827662900458801	1	180	95279	1.827662900458801			1.0	1.0
I:6076210-6076648	11698	438	6076429	0	8	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	182	96554	2.60073134273476			1.0	1.0
I:6076649-6077088	11699	439	6076868	0	3	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	164	87279	12.957333377897633			1.0	1.0
I:6076649-6077088	11699	439	6076868	0	3	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	175	92686	1.827662900458801			1.0	1.0
I:6076649-6077088	11699	439	6076868	0	3	1.0	I:6173558-6174040	11882	482	6173799	57	146	4.753260189176723	1	183	96931	4.753260189176723			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	163	86779	12.957333377897633			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	164	87156	5.435447368396396			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	168	89427	2.60073134273476			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	170	90245	1.0			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	2	177	93738	1.0			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6172126-6172625	11879	499	6172375	46	127	2.60073134273476	3	179	95007	2.60073134273476			1.0	1.0
I:6077119-6077618	11700	499	6077368	0	12	1.0	I:6173558-6174040	11882	482	6173799	57	146	4.753260189176723	2	182	96431	4.753260189176723			1.0	1.0
I:6078998-6079497	11703	499	6079247	0	4	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	165	87548	2.60073134273476			1.0	1.0
I:6078998-6079497	11703	499	6079247	0	4	1.0	I:6168771-6169270	11873	499	6169020	46	129	4.753260189176723	2	170	89773	4.753260189176723			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	159	84374	12.957333377897633			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	160	84751	5.435447368396396			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6164772-6165271	11865	499	6165021	37	135	1.0	2	161	85248	1.0			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6165391-6165890	11866	499	6165640	52	161	8.05400020058745	2	162	85867	8.05400020058745			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	164	87022	2.60073134273476			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	165	87455	4.753260189176723			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	2	172	90820	5.435447368396396			1.0	1.0
I:6079524-6080023	11704	499	6079773	0	12	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	173	91333	1.0			1.0	1.0
I:6080124-6080521	11705	397	6080322	0	3	1.0	I:6164772-6165271	11865	499	6165021	37	135	1.0	1	160	84699	1.0			1.0	1.0
I:6080124-6080521	11705	397	6080322	0	3	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	163	86473	2.60073134273476			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	4	157	83464	12.957333377897633			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	158	83841	5.435447368396396			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	3	162	86112	2.60073134273476			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	2	164	86930	1.0			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	1	170	89910	5.435447368396396			1.0	1.0
I:6080522-6080845	11706	323	6080683	0	13	1.0	I:6172126-6172625	11879	499	6172375	46	127	2.60073134273476	1	173	91692	2.60073134273476			1.0	1.0
I:6080846-6081244	11707	398	6081045	0	2	1.0	I:6168205-6168704	11872	499	6168454	61	152	4.056055638678365	2	165	87409	4.056055638678365			1.0	1.0
I:6081245-6081718	11708	473	6081481	0	4	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	155	82666	12.957333377897633			1.0	1.0
I:6081245-6081718	11708	473	6081481	0	4	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	160	85314	2.60073134273476			1.0	1.0
I:6081245-6081718	11708	473	6081481	0	4	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	161	85747	4.753260189176723			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	153	81297	12.957333377897633			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6165391-6165890	11866	499	6165640	52	161	8.05400020058745	2	156	82790	8.05400020058745			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6166010-6166509	11867	499	6166259	52	139	1.0	1	157	83409	1.0			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	158	83945	2.60073134273476			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	159	84378	4.753260189176723			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	167	88256	1.0			1.0	1.0
I:6082601-6083100	11710	499	6082850	0	10	1.0	I:6171459-6171958	11878	499	6171708	127	426	1.827662900458801	1	168	88858	1.827662900458801			1.0	1.0
I:6083661-6084160	11712	499	6083910	0	1	1.0	I:6169818-6170317	11875	499	6170067	46	121	5.435447368396396	1	163	86157	5.435447368396396			1.0	1.0
I:6085803-6086302	11716	499	6086052	0	2	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	2	160	84541	5.435447368396396			1.0	1.0
I:6087276-6087775	11719	499	6087525	0	1	1.0	I:6168771-6169270	11873	499	6169020	46	129	4.753260189176723	1	154	81495	4.753260189176723			1.0	1.0
I:6088776-6089249	11722	473	6089012	0	1	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	148	78601	1.0			1.0	1.0
I:6089250-6089749	11723	499	6089499	0	1	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	140	74648	12.957333377897633			1.0	1.0
I:6089885-6090384	11724	499	6090134	0	2	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	144	76661	2.60073134273476			1.0	1.0
I:6090521-6090955	11725	434	6090738	0	1	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	155	82245	2.60073134273476			1.0	1.0
I:6090956-6091390	11726	434	6091173	0	5	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	137	72974	12.957333377897633			1.0	1.0
I:6090956-6091390	11726	434	6091173	0	5	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	142	75622	2.60073134273476			1.0	1.0
I:6090956-6091390	11726	434	6091173	0	5	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	1	150	79420	5.435447368396396			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	136	72423	12.957333377897633			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	3	137	72800	5.435447368396396			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6166010-6166509	11867	499	6166259	52	139	1.0	2	140	74535	1.0			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	3	141	75071	2.60073134273476			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	143	75889	1.0			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	2	147	77830	1.827662900458801			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	150	79382	1.0			1.0	1.0
I:6091488-6091961	11727	473	6091724	0	21	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	6	154	81642	4.753260189176723			1.0	1.0
I:6091962-6092436	11728	474	6092199	0	9	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	136	72325	5.435447368396396			1.0	1.0
I:6091962-6092436	11728	474	6092199	0	9	1.0	I:6164772-6165271	11865	499	6165021	37	135	1.0	1	137	72822	1.0			1.0	1.0
I:6091962-6092436	11728	474	6092199	0	9	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	140	74596	2.60073134273476			1.0	1.0
I:6091962-6092436	11728	474	6092199	0	9	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	2	141	75029	4.753260189176723			1.0	1.0
I:6091962-6092436	11728	474	6092199	0	9	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	4	142	75414	1.0			1.0	1.0
I:6092541-6093040	11729	499	6092790	0	8	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	134	71357	12.957333377897633			1.0	1.0
I:6092541-6093040	11729	499	6092790	0	8	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	3	135	71734	5.435447368396396			1.0	1.0
I:6092541-6093040	11729	499	6092790	0	8	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	140	74438	4.753260189176723			1.0	1.0
I:6092541-6093040	11729	499	6092790	0	8	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	148	78316	1.0			1.0	1.0
I:6092541-6093040	11729	499	6092790	0	8	1.0	I:6171459-6171958	11878	499	6171708	127	426	1.827662900458801	1	149	78918	1.827662900458801			1.0	1.0
I:6093316-6093815	11730	499	6093565	0	3	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	133	70582	12.957333377897633			1.0	1.0
I:6093316-6093815	11730	499	6093565	0	3	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	134	70959	5.435447368396396			1.0	1.0
I:6094375-6094780	11732	405	6094577	0	4	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	136	72218	2.60073134273476			1.0	1.0
I:6094375-6094780	11732	405	6094577	0	4	1.0	I:6171459-6171958	11878	499	6171708	127	426	1.827662900458801	2	146	77131	1.827662900458801			1.0	1.0
I:6094375-6094780	11732	405	6094577	0	4	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	1	149	78789	4.753260189176723			1.0	1.0
I:6096437-6096936	11736	499	6096686	0	1	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	138	72868	1.827662900458801			1.0	1.0
I:6097059-6097558	11737	499	6097308	0	1	1.0	I:6168205-6168704	11872	499	6168454	61	152	4.056055638678365	1	135	71146	4.056055638678365			1.0	1.0
I:6097622-6098121	11738	499	6097871	0	1	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	136	71683	1.827662900458801			1.0	1.0
I:6099766-6100265	11742	499	6100015	0	1	1.0	I:6168771-6169270	11873	499	6169020	46	129	4.753260189176723	1	131	69005	4.753260189176723			1.0	1.0
I:6100310-6100809	11743	499	6100559	0	1	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	121	63965	5.435447368396396			1.0	1.0
I:6101398-6101897	11745	499	6101647	0	3	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	123	65148	2.60073134273476			1.0	1.0
I:6101398-6101897	11745	499	6101647	0	3	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	124	65581	4.753260189176723			1.0	1.0
I:6101398-6101897	11745	499	6101647	0	3	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	125	65966	1.0			1.0	1.0
I:6102446-6102945	11747	499	6102695	0	2	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	121	64100	2.60073134273476			1.0	1.0
I:6102970-6103469	11748	499	6103219	0	8	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	115	60928	12.957333377897633			1.0	1.0
I:6102970-6103469	11748	499	6103219	0	8	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	116	61305	5.435447368396396			1.0	1.0
I:6102970-6103469	11748	499	6103219	0	8	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	2	129	67887	1.0			1.0	1.0
I:6102970-6103469	11748	499	6103219	0	8	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	132	69764	2.60073134273476			1.0	1.0
I:6103808-6104307	11749	499	6104057	0	3	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	125	65497	1.827662900458801			1.0	1.0
I:6103808-6104307	11749	499	6104057	0	3	1.0	I:6173558-6174040	11882	482	6173799	57	146	4.753260189176723	2	133	69742	4.753260189176723			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	5	111	58372	12.957333377897633			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	112	58749	5.435447368396396			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6165391-6165890	11866	499	6165640	52	161	8.05400020058745	1	114	59865	8.05400020058745			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	3	116	61020	2.60073134273476			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6168205-6168704	11872	499	6168454	61	152	4.056055638678365	1	120	62679	4.056055638678365			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	122	63779	1.827662900458801			1.0	1.0
I:6105526-6106025	11752	499	6105775	0	15	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	2	125	65331	1.0			1.0	1.0
I:6106037-6106536	11753	499	6106286	0	2	1.0	I:6169818-6170317	11875	499	6170067	46	121	5.435447368396396	2	122	63781	5.435447368396396			1.0	1.0
I:6107595-6108094	11756	499	6107844	0	3	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	107	56303	12.957333377897633			1.0	1.0
I:6107595-6108094	11756	499	6107844	0	3	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	114	59769	1.0			1.0	1.0
I:6107595-6108094	11756	499	6107844	0	3	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	1	115	60136	3.3403516777134774			1.0	1.0
I:6108095-6108571	11757	476	6108333	0	1	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	123	64650	2.60073134273476			1.0	1.0
I:6108572-6109071	11758	499	6108821	0	4	1.0	I:6166010-6166509	11867	499	6166259	52	139	1.0	1	109	57438	1.0			1.0	1.0
I:6108572-6109071	11758	499	6108821	0	4	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	2	123	64545	4.753260189176723			1.0	1.0
I:6109072-6109548	11759	476	6109310	0	4	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	1	112	58670	3.3403516777134774			1.0	1.0
I:6109072-6109548	11759	476	6109310	0	4	1.0	I:6168205-6168704	11872	499	6168454	61	152	4.056055638678365	2	113	59144	4.056055638678365			1.0	1.0
I:6109072-6109548	11759	476	6109310	0	4	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	118	61796	1.0			1.0	1.0
I:6109549-6110048	11760	499	6109798	0	8	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	104	54726	5.435447368396396			1.0	1.0
I:6109549-6110048	11760	499	6109798	0	8	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	110	57815	1.0			1.0	1.0
I:6109549-6110048	11760	499	6109798	0	8	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	1	111	58182	3.3403516777134774			1.0	1.0
I:6109549-6110048	11760	499	6109798	0	8	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	3	117	61308	1.0			1.0	1.0
I:6109549-6110048	11760	499	6109798	0	8	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	2	121	63568	4.753260189176723			1.0	1.0
I:6110058-6110557	11761	499	6110307	0	4	1.0	I:6166010-6166509	11867	499	6166259	52	139	1.0	2	106	55952	1.0			1.0	1.0
I:6111615-6112114	11764	499	6111864	0	3	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	1	107	56116	3.3403516777134774			1.0	1.0
I:6111615-6112114	11764	499	6111864	0	3	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	2	113	59242	1.0			1.0	1.0
I:6112134-6112633	11765	499	6112383	0	1	1.0	I:6173558-6174040	11882	482	6173799	57	146	4.753260189176723	1	117	61416	4.753260189176723			1.0	1.0
I:6112653-6113152	11766	499	6112902	0	2	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	97	51245	12.957333377897633			1.0	1.0
I:6113172-6113671	11767	499	6113421	0	1	1.0	I:6172126-6172625	11879	499	6172375	46	127	2.60073134273476	1	112	58954	2.60073134273476			1.0	1.0
I:6113691-6114190	11768	499	6113940	0	2	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	95	50207	12.957333377897633			1.0	1.0
I:6113691-6114190	11768	499	6113940	0	2	1.0	I:6168771-6169270	11873	499	6169020	46	129	4.753260189176723	1	105	55080	4.753260189176723			1.0	1.0
I:6114210-6114709	11769	499	6114459	0	4	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	99	52336	2.60073134273476			1.0	1.0
I:6114210-6114709	11769	499	6114459	0	4	1.0	I:6168771-6169270	11873	499	6169020	46	129	4.753260189176723	2	104	54561	4.753260189176723			1.0	1.0
I:6114725-6115114	11770	389	6114919	0	5	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	93	49228	12.957333377897633			1.0	1.0
I:6114725-6115114	11770	389	6114919	0	5	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	98	51876	2.60073134273476			1.0	1.0
I:6115115-6115504	11771	389	6115309	0	1	1.0	I:6169305-6169804	11874	499	6169554	64	143	1.827662900458801	1	103	54245	1.827662900458801			1.0	1.0
I:6115505-6115991	11772	486	6115748	0	1	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	97	51480	4.753260189176723			1.0	1.0
I:6116492-6116991	11774	499	6116741	0	5	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	96	50872	1.0			1.0	1.0
I:6116492-6116991	11774	499	6116741	0	5	1.0	I:6169818-6170317	11875	499	6170067	46	121	5.435447368396396	2	101	53326	5.435447368396396			1.0	1.0
I:6116492-6116991	11774	499	6116741	0	5	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	106	56242	2.60073134273476			1.0	1.0
I:6116492-6116991	11774	499	6116741	0	5	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	1	107	56625	4.753260189176723			1.0	1.0
I:6116992-6117491	11775	499	6117241	0	3	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	102	53865	1.0			1.0	1.0
I:6117492-6117978	11776	486	6117735	0	1	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	88	46789	5.435447368396396			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	86	45919	12.957333377897633			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	3	87	46296	5.435447368396396			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6165391-6165890	11866	499	6165640	52	161	8.05400020058745	2	89	47412	8.05400020058745			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	3	91	48567	2.60073134273476			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	93	49385	1.0			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	3	94	49752	3.3403516777134774			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6168205-6168704	11872	499	6168454	61	152	4.056055638678365	2	95	50226	4.056055638678365			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	1	99	52365	5.435447368396396			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	4	100	52878	1.0			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	103	54755	2.60073134273476			1.0	1.0
I:6117979-6118478	11777	499	6118228	0	25	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	2	104	55138	4.753260189176723			1.0	1.0
I:6118520-6119019	11778	499	6118769	0	2	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	86	45755	5.435447368396396			1.0	1.0
I:6118520-6119019	11778	499	6118769	0	2	1.0	I:6170344-6170843	11876	499	6170593	52	206	5.435447368396396	1	98	51824	5.435447368396396			1.0	1.0
I:6119061-6119501	11779	440	6119281	0	1	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	84	44866	12.957333377897633			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	1	83	44425	12.957333377897633			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	1	84	44802	5.435447368396396			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	88	47073	2.60073134273476			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	90	47891	1.0			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	97	51384	1.0			1.0	1.0
I:6119502-6119943	11780	441	6119722	0	7	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	1	101	53644	4.753260189176723			1.0	1.0
I:6120112-6120513	11781	401	6120312	0	9	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	82	43835	12.957333377897633			1.0	1.0
I:6120112-6120513	11781	401	6120312	0	9	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	1	87	46483	2.60073134273476			1.0	1.0
I:6120112-6120513	11781	401	6120312	0	9	1.0	I:6167020-6167437	11869	417	6167228	74	236	4.753260189176723	1	88	46916	4.753260189176723			1.0	1.0
I:6120112-6120513	11781	401	6120312	0	9	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	2	90	47668	3.3403516777134774			1.0	1.0
I:6120112-6120513	11781	401	6120312	0	9	1.0	I:6171459-6171958	11878	499	6171708	127	426	1.827662900458801	3	97	51396	1.827662900458801			1.0	1.0
I:6120514-6120831	11782	317	6120672	0	10	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	81	43475	12.957333377897633			1.0	1.0
I:6120514-6120831	11782	317	6120672	0	10	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	86	46123	2.60073134273476			1.0	1.0
I:6120514-6120831	11782	317	6120672	0	10	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	1	88	46941	1.0			1.0	1.0
I:6120514-6120831	11782	317	6120672	0	10	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	2	99	52694	4.753260189176723			1.0	1.0
I:6120832-6121247	11783	415	6121039	0	3	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	2	80	43108	12.957333377897633			1.0	1.0
I:6120832-6121247	11783	415	6121039	0	3	1.0	I:6174041-6174540	11883	499	6174290	13	68	1.827662900458801	1	100	53251	1.827662900458801			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	79	42231	12.957333377897633			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6164336-6164712	11864	376	6164524	203	475	5.435447368396396	2	80	42608	5.435447368396396			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6166010-6166509	11867	499	6166259	52	139	1.0	1	83	44343	1.0			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6169818-6170317	11875	499	6170067	46	121	5.435447368396396	1	91	48151	5.435447368396396			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	3	96	51067	2.60073134273476			1.0	1.0
I:6121667-6122166	11784	499	6121916	0	13	1.0	I:6173175-6173557	11881	382	6173366	111	406	4.753260189176723	2	97	51450	4.753260189176723			1.0	1.0
I:6122191-6122690	11785	499	6122440	0	1	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	1	92	48666	1.0			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6163960-6164335	11863	375	6164147	794	751	12.957333377897633	3	77	41182	12.957333377897633			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6166571-6167019	11868	448	6166795	140	530	2.60073134273476	2	82	43830	2.60073134273476			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6167438-6167788	11870	350	6167613	89	360	1.0	4	84	44648	1.0			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6167789-6168171	11871	382	6167980	61	168	3.3403516777134774	1	85	45015	3.3403516777134774			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6170857-6171356	11877	499	6171106	123	431	1.0	3	91	48141	1.0			1.0	1.0
I:6122716-6123215	11786	499	6122965	0	14	1.0	I:6172793-6173174	11880	381	6172983	83	213	2.60073134273476	1	94	50018	2.60073134273476			1.0	1.0
